NUMBER X_IMAGE Y_IMAGE FLUX_APER FLUXERR_APER ISOAREA_IMAGE THETA_IMAGE FLAGS ELONGATION                                             
      3122    514.9370    484.3164     75449.05     208.8829       152  67.10   2    1.675
      3123    311.4982    520.4814     3135.177     103.4833        18 -26.39   2    1.273
      3124    633.1521    517.2766     4989.712     107.9744        48   1.77   2    2.104
      3125    758.5991    487.0227     6327.789     110.9957       184 -61.42   2    1.443
      3126    827.7010    490.5847     16440.68     129.6538       173   5.67   2    1.227
      3127    675.6803    516.9327     1343.603      99.7386        21 -32.33   2    2.116
      3128    838.7960    520.3926     1403.983     100.4089        21 -19.47   2    1.631
      3129    279.5885    475.8523     37514.77     162.9395       221 -87.33   2    1.153
      3130      3.9621    525.0120     687.2401     99.58019         9 -71.16   0    1.005
      3131    594.5505    496.1693     34170.71     158.2064       120 -69.92   2    1.117
      3132    137.0209    526.2930     595.0031     97.74539         7   3.47   0    1.097
      3133    902.5033    518.4872     2365.664      102.041        24  39.23   2    1.056
      3134    899.5006    520.5030     2201.834     100.8852        21  28.48   2    1.360
      3135    228.5799    497.9006     3496.127      104.273        97  43.40   2    2.034
      3136    423.1597    499.2324     51611.35      181.687       164  -5.00   2    1.829
      3137    502.9955    514.9509     18189.56     133.0855        41 -86.20   2    1.135
      3138    600.1577    506.8031      11996.6     122.4887        78  60.01   2    1.081
      3139    869.6025    491.2489     11754.15        121.6       115 -20.11   2    1.510
      3140    913.8371    521.9290     1481.161     100.5834        21  37.04   0    1.084
      3141    179.4388    524.7368     559.0686     98.47787         7  82.27   0    2.051
      3142    979.1929    524.7004     597.2482     98.56595        20 -19.81   0    2.693
      3143    896.3175    515.9700     1375.894     100.0791        22  60.91   2    1.441
      3144    423.8522    506.6414     37325.36     162.6751        70 -80.70   2    1.152
      3145    475.1910    468.2692     39133.12     165.0199       195  88.54   2    1.369
      3146    385.9320    516.5240     1588.597     100.2953        40  41.36   2    2.094
      3147    669.8678    507.9765     6131.437     110.5929        60  24.43   2    1.233
      3148    668.3297    488.5331     9162.197     116.4262       133 -79.79   2    3.654
      3149    802.1674    517.8469     3642.487     105.6068        48 -15.25   2    1.306
      3150    378.4609    519.5076     1817.936     100.8137        24 -58.90   2    1.285
      3151    798.0294    525.4982     863.2662     98.09559        14  21.64   2    1.589
      3152    809.1398    500.6734     2269.622     102.3495        48  89.73   2    1.770
      3153    528.6837    471.9407     420195.4      447.588       331  -4.01   2    1.226
      3154    460.8176    520.8135     7429.732     113.2295        32  13.19   2    1.133
      3155    296.8430    523.8408     1119.339     99.22626        17  24.25   2    1.332
      3156    851.0714    479.2850     17743.04     131.9169       277 -30.02   2    1.054
      3157    840.4831    524.4899     1330.083     99.97498        16  78.80   2    1.147
      3158    868.9031    512.6103     2221.333     102.2422        64  27.37   2    1.702
      3159    533.5173    507.3324     109824.7     243.4284       140  -6.49   2    1.571
      3160    493.5012    517.7179     7322.684      112.304        59  22.56   2    1.526
      3161    494.8118    527.8264     3225.423     104.7054        18  23.74   2    1.516
      3162    436.3203    522.6693     1951.984     101.1154        21  10.89   2    1.526
      3163    330.9791    527.2895     1679.281     100.2348        16 -33.77   2    1.476
      3164    317.7574    527.3962     881.2448     99.75492        14  -5.72   2    1.502
      3165    971.9855    498.0333     15954.75     129.8306       147  48.67   2    1.115
      3166    992.7393    524.7822     965.0944     99.41051        17 -30.25   0    1.245
      3167    955.4472    527.6342     625.2855     98.63057        11  15.96   0    1.175
      3168     23.0194    530.3311     589.8852      98.8193         7   3.92   0    1.122
      3169    544.4841    493.3283     117010.3     250.0471       191 -51.87   2    1.163
      3170    609.0199    521.2917      32838.1      155.596        35 -59.59   2    1.166
      3171    605.2028    526.6035     18535.75     133.6754        27  -4.07   2    1.749
      3172    793.1416    521.0447     4669.979     107.5476        49  16.89   2    1.489
      3173    150.6783    515.8011     1759.925     101.2113        47  57.30   0    1.746
      3174     92.5415    520.7965     1450.956     100.7802        35  34.97   2    1.739
      3175    987.1028    528.3655     652.1868     97.60532         9 -70.53   0    1.316
      3176    385.5186    524.4160     5666.041     109.6323        30  27.47   2    1.144
      3177    540.4911    503.3035     40521.63     166.6013       150  23.62   2    2.166
      3178    614.4634    515.0401     66054.54     198.6669        48  52.04   2    1.138
      3179    612.0854    496.6279     257165.4     355.3643       174  46.38   2    1.410
      3180    562.2706    513.4687     22877.11     140.6737        77 -62.93   2    1.450
      3181    627.4161    487.0645     25100.43     144.4059       225 -39.69   2    1.485
      3182    297.1280    516.3834     1512.461     100.9188        46  18.83   2    1.744
      3183    583.7741    488.2150     58799.34     190.4664       344 -11.81   2    1.276
      3184    455.3198    533.3201     7593.527     112.8508         9  45.04   2    1.123
      3185    593.3798    510.5675     6047.057     110.9015        88  27.23   2    1.214
      3186    415.1536    483.5695     67390.41     200.4557       227 -62.13   2    1.298
      3187    703.0590    508.0296     18493.89     133.6042       147  67.64   2    1.352
      3188    959.7645    513.1495     2052.312     101.8658        68 -39.13   0    1.423
      3189   1021.6819    522.1345     1220.808     99.72626        31  45.39   8    1.302
      3190     80.5570    520.0005      964.567     99.94457        32 -41.27   2    1.976
      3191    279.0366    525.3621     951.0602     99.37842        20  82.99   2    1.396
      3192     69.1129    530.8450     742.6415     98.35967        11  43.54   0    1.011
      3193    579.7078    503.6250     34680.48     158.2642       115  41.14   2    1.836
      3194    491.7495    496.0150     62834.95     195.0858       114 -73.79   2    1.474
      3195    559.3213    507.8563     15166.05     127.3998       151  -7.92   2    1.855
      3196    640.0880    504.3855     21286.96     138.0808       106 -45.08   2    1.140
      3197    673.3097    524.0210     2850.595     102.8564        38  73.78   2    1.101
      3198    372.3301    528.6805     1112.758     99.21118        17  66.89   2    1.300
      3199    904.8204    524.1897     922.8287     99.31384        26  89.69   2    1.186
      3200    446.1648    518.8593      66306.3     198.9548        62   2.22   2    1.117
      3201    728.3726    492.7909     361906.7     417.1332       187  86.54   2    1.170
      3202    559.7711    494.0366     189414.8     309.2703       269 -27.08   2    1.019
      3203    616.4886    530.4937     14915.08     127.1613        15 -77.08   2    1.105
      3204    147.2290    524.9761     435.1736     98.73341        16  62.15   0    2.766
      3205    448.1802    522.8870     63475.67     195.4217        63  16.19   2    1.227
      3206    726.5693    516.7323     17157.59     131.3114        71 -89.17   2    1.163
      3207    343.1074    521.2920     5236.512     108.4926        46 -43.50   2    1.135
      3208    344.9805    525.7202     4666.734     107.7885        40 -11.90   2    1.285
      3209    328.0778    522.8403     2793.387      103.506        47  -4.10   2    1.395
      3210    762.9029    501.2470     14446.85     125.8986       159 -53.48   2    1.530
      3211    715.9052    517.2211     18734.38     133.4142        63 -15.55   2    1.277
      3212    998.9003    511.9550     13290.48     123.3618        85 -81.80   2    1.120
      3213    999.6823    528.1898     827.5978     99.09566        22 -55.37   0    1.717
      3214    224.4196    505.0034     9093.459     116.5211       110 -68.01   2    1.513
      3215    878.7131    510.9453     3904.699     105.4131       114  -2.98   2    1.654
      3216    776.3165    513.9055     4236.613     106.3774        72 -36.40   2    1.591
      3217    425.3195    532.3376     1552.411     100.2133        22 -31.60   2    1.825
      3218    907.1209    498.1434     5398.023      108.585        68 -69.86   2    1.787
      3219    965.2029    531.8198     1106.696     99.73371        20  18.03   2    1.061
      3220    550.4733    531.4825      39704.7     165.3218        28  36.07   2    1.304
      3221    509.2892    521.1000     21631.62     138.2616        55  24.75   2    2.278
      3222    525.8640    496.1028     47596.91     175.9887       195 -82.27   2    1.310
      3223    419.5175    527.9751      6592.48     111.5363        27  41.69   2    1.215
      3224    500.3409    499.7401     4405.604      107.485        55 -87.64   2    1.542
      3225    858.7776    522.5828     878.4226     99.74849        47  41.16   2    1.264
      3226    276.6634    535.6764     676.9783     98.74962        10 -33.13   2    1.637
      3227    782.4852    532.7505     2123.492     101.5002        20 -17.83   0    1.076
      3228    913.8826    530.3322     2096.343     101.4394        33  26.54   2    1.278
      3229     31.6012    530.4101     1186.537     99.91548        25  18.77   0    1.277
      3230    523.9893    527.3022     162908.6     288.9518        42  58.17   2    1.107
      3231    352.7137    527.9880     27967.58     148.6706        43 -71.46   2    1.041
      3232    700.8000    524.3070     10139.07      118.543        82 -24.96   2    1.885
      3233    770.4741    507.9686     6018.517     110.3606        89 -38.72   2    1.095
      3234    742.7615    533.5917     2887.566     104.2258        24   8.63   2    1.362
      3235    753.9730    526.9977     1720.083     101.6481        45   4.84   2    1.225
      3236    318.8340    533.3077     860.0653     98.08817        14  60.81   2    1.341
      3237    120.5314    522.4945     1318.098     99.41248        41  85.14   0    1.336
      3238     90.5948    526.8594     1356.452     100.5669        28 -81.43   2    1.339
      3239    198.4816    534.2326     601.5223      98.5758        21 -10.60   2    1.617
      3240    619.8631    525.3530     35185.73     159.4907        41 -61.00   2    1.158
      3241    543.7522    527.0067      16000.3      129.499        33  76.75   2    1.698
      3242    762.8469    528.8748     12552.29     122.8658        42   6.11   2    1.067
      3243    662.3302    512.6108     39943.28     166.1319       167  -4.47   2    1.318
      3244    795.0087    487.4724     304911.7     384.7597       358 -42.99   2    1.118
      3245    312.1452    530.3453     2418.584      103.198        30 -58.20   2    1.231
      3246    680.6360    530.4193     2191.362     102.9558        37  29.80   2    2.019
      3247    163.7506    508.6375     11912.81     121.6772       144 -29.90   2    1.333
      3248    927.7741    531.8303     1103.455     100.2599        19  73.44   0    1.388
      3249    245.6953    534.8776     901.4964     98.72604        18 -20.59   0    1.607
      3250     28.2561    537.9359     765.1395     99.22154        11  31.93   0    1.222
      3251    505.5201    525.5211     24805.65     143.3841        72 -37.66   2    1.013
      3252    650.8665    533.8663     26752.25      146.801        26 -24.58   2    1.061
      3253    522.5045    538.5110     16968.29     130.7795        12 -41.82   2    1.145
      3254    453.7432    513.5334     14703.65     126.9931        82 -43.06   2    1.301
      3255    536.5429    531.4630     8631.877     115.8478        62 -24.36   2    1.631
      3256    770.5101    528.0235     5798.931     109.1768        53  69.47   2    1.126
      3257    632.0131    536.0057     5730.308     109.7655        21 -14.61   2    1.230
      3258     39.2860    535.9039     1019.974     98.99841        20  48.00   0    1.232
      3259    216.2903    538.0487     814.5971     98.52579        12 -31.31   0    1.192
      3260    606.2924    511.4550     29745.46     151.1877       125 -70.47   2    1.207
      3261    762.9944    536.7541     7233.569     113.0713        20  -8.71   2    1.307
      3262    284.5352    525.8916     1684.302     100.5119        37  68.56   2    1.642
      3263    965.8092    539.8198       758.48     98.93702        12  36.98   2    1.219
      3264    549.6031    535.2031     40017.68     166.2336        29  45.53   2    1.021
      3265    369.2501    522.3623     2452.896     102.7556        68  68.09   2    1.125
      3266    900.9949    526.5012     1076.317     99.66446        33  48.81   2    3.087
      3267     89.9435    533.3917     961.8083     99.67101        27  72.26   2    1.558
      3268    137.0094    535.2136     1428.949     100.4654        25 -40.48   2    1.152
      3269    915.2218    540.4760     1324.167     100.4939        14   5.28   0    1.127
      3270    646.1207    534.8835     25507.67     144.4926        35  52.30   2    1.453
      3271    360.5057    526.6639     5004.366     107.7579        76 -12.43   2    1.177
      3272    742.0749    525.8735      7625.01     113.1502        70  36.09   2    1.239
      3273     11.5681    535.1223      739.903     98.89433        12  16.98   0    1.150
      3274    798.6600    534.4926     857.5353     98.62479        27  40.68   0    1.931
      3275    920.6669    541.2646     691.6496     98.51295        11 -17.66   0    1.163
      3276     55.3250    544.3240     862.7874     98.36606         9 -40.06   2    1.408
      3277    153.6818    542.3316     837.6002     98.57883        10  46.39   2    1.452
      3278     87.0199    541.4952     748.5902     98.10185        11   7.58   2    1.068
      3279    631.1766    524.7834     37003.51     162.3892        85 -13.70   2    1.103
      3280    764.8842    523.1945     23251.13     141.6539       102 -17.51   2    1.187
      3281    837.0359    510.3407     53698.32     183.9894       193  12.29   2    1.099
      3282    392.7802    511.0683     15585.81     128.7695       147  83.95   2    1.374
      3283    504.5079    540.4926     1403.001     100.1406        19  75.54   2    1.399
      3284    824.3224    537.9297     1461.056     100.0059        28 -21.73   2    1.749
      3285    614.6746    522.6261     51586.02     181.3614        82 -61.59   2    1.415
      3286    470.7446    511.6298     86619.52     220.8233       162   2.79   2    1.025
      3287    366.8434    539.0020     3379.388     105.2928        57  12.82   2    2.430
      3288    464.6646    546.3140     3188.233     103.8569         9  39.09   2    1.554
      3289    846.3544    522.3320     3529.565       105.11       107 -76.80   2    1.460
      3290    482.2892    543.3343     2295.964     101.8856         9 -52.10   2    1.654
      3291    758.9402    514.6987     2974.855     103.3889        71 -86.69   2    2.102
      3292    794.0057    513.1129     15540.28     128.6891       135 -61.63   2    1.465
      3293    776.0206    538.3383     1869.453      101.457        33 -20.11   2    1.379
      3294    712.8261    540.3916     1297.056     100.4325        21 -32.74   2    2.878
      3295    167.0300    530.9353     6050.322     110.4261        63 -22.56   0    1.058
      3296    935.9235    538.5690     2552.059     102.9747        27  21.05   2    1.100
      3297    887.0104    541.2930     1277.397     100.1219        24  16.64   2    1.259
      3298    175.0068    543.5148     859.1147     99.43657        16   0.47   2    1.466
      3299    591.5880    521.5901     56677.56     187.6334        57 -74.64   2    1.524
      3300    475.4666    519.1321     84719.17     218.8587        78 -81.61   2    1.184
      3301    322.8390    536.9800     1446.459     101.2981        25  47.86   2    1.487
      3302    641.2087    740.1836      1430.43     100.4687        16  43.39   2    1.472
      3303   1006.1235   1019.4742       387014     430.4097       450   3.75   8    1.096
      3304    689.0037   1022.3688     4788.559     108.2917        53  -1.42  10    1.805
      3305    668.3443    981.5474     34998.96     159.5591       189  73.95   2    1.058
      3306     22.5002    892.8947     385443.4     429.5175       723 -73.26   2    1.053
      3307    826.0247    752.9990     4180.326     106.5078        70  21.06   2    1.428
      3308    598.6205    786.7197     1441.732     100.7594        40  54.24   2    1.297
      3309    209.4422    747.9185     871.6318     98.65726        19  45.02   0    1.529
      3310     41.9033    769.2551     8893.833     115.4398        99 -65.14   2    1.193
      3311    319.0307    728.8242     3196.107     104.8964       105  54.93   2    1.585
      3312    312.8351    734.0432     2079.327     102.1874        59  28.18   2    1.160
      3313    323.1380    742.1507     19827.31     135.8535       189  65.77   2    1.076
      3314    314.9963    739.9944     1888.388     101.4994        29 -11.81   2    1.390
      3315    780.8188    739.7235     1508.672     100.9103        26 -30.00   2    1.437
      3316    787.7068    746.6974     1604.218     100.0645        29  -0.67   2    1.503
      3317    789.3149    739.2348     19112.26     134.4537        78 -76.77   2    1.047
      3318    710.9382    747.4525     855.0029     99.15849        12  87.61   0    1.344
      3319     91.2835    747.2856     666.9988     98.45606        10 -45.47   0    1.237
      3320    989.3070    741.6508     2334.488     101.7096        63 -69.31   2    2.136
      3321    908.0405    745.9655     1154.241       99.842        20   5.39   0    1.029
      3322    132.5064    745.2603     847.9671     98.33181        25 -61.01   2    1.369
      3323    137.6527    735.1739     46795.01     175.2548       200  -3.87   2    1.079
      3324    134.9899    725.3328     1191.523     99.92683        37 -43.12   2    1.949
      3325    126.5513    745.2767      2266.52     102.0816        48 -79.72   2    1.177
      3326    127.6683    739.6777     687.9212     98.23315         8 -20.96   2    1.660
      3327    101.8168    744.8325     1785.478     101.7942        30   9.77   2    1.139
      3328    537.1296    744.3878     1125.284     99.77606        24  58.36   2    1.994
      3329    541.7139    742.1238     1291.441     99.35152        18  -7.11   2    1.181
      3330    379.3596    745.4166     1021.712     100.3407        15 -50.42   0    1.128
      3331    124.4169    733.3574     1491.585     101.1359        59 -83.08   2    1.263
      3332    798.9606    743.8004     1581.686     101.3382        25  56.98   0    1.402
      3333    182.4254    743.6314     1821.595     101.8748        35 -39.06   2    1.657
      3334    190.1654    740.2105     2643.251     103.6916        35  15.10   2    1.025
      3335    770.3245    741.4379     968.5985     99.41852        18  82.82   2    1.099
      3336    769.6801    734.1013     1681.506     100.2398        43 -68.95   2    2.315
      3337    460.8868    740.6673     1627.033     100.3824        34  62.90   2    1.532
      3338    465.3755    733.1578     2065.653     102.4178        59 -86.63   2    2.200
      3339    423.5392    742.1193     888.7371     98.69666        12 -65.51   0    1.428
      3340    139.2665    751.1680      592.905     98.55593        12 -86.34   0    1.820
      3341    207.7442    737.6801     1565.823     100.2437        31 -53.53   2    1.059
      3342    220.6875    739.2024     7890.099     114.1498        82   5.23   2    1.064
      3343    214.1030    733.9140     794.6288     98.47972        24  11.66   2    1.627
      3344     84.0768    741.3658     2397.155     102.6323        34 -51.77   0    1.084
      3345    873.1095    738.8552     2498.944     102.3374        65 -23.82   2    1.227
      3346    879.3598    735.4976     1212.581     98.90159        34  83.62   2    1.234
      3347    883.0159    731.9859     1005.384     99.50257        16  81.40   2    1.141
      3348    659.5826    741.1169     623.5074     98.62647        12 -53.49   0    2.004
      3349    163.9896    740.8748     1061.903     99.89899        25  16.98   0    1.223
      3350    441.0383    739.2675     1576.562     100.7988        18  48.91   0    1.157
      3351    716.5038    953.5123     1864.868     100.9194        21  75.43   2    1.249
      3352    965.7190    736.1409      1030.07     99.02158        25  60.69   2    1.572
      3353    963.2936    731.7249      1133.29     99.25821        33   4.08   2    1.785
      3354    957.8427    730.1222     1168.802     99.87514        19  40.79   2    1.122
      3355    156.7817    738.1716      662.602     99.25554        11  50.68   0    1.038
      3356    853.4818    745.6165     1800.883     101.3033        58  56.87   2    1.615
      3357    675.8461    737.4661     859.0134     99.16769        25  47.09   2    2.154
      3358    664.2072    729.3707     1251.647     100.5953        82  -8.85   2    2.108
      3359    671.5254    731.5027     829.9504     98.29015         8 -41.17   2    1.262
      3360    674.0576    728.3196     1204.701     99.42159        16 -10.25   2    1.150
      3361    450.3080    736.2354     2035.048     100.7739        20 -49.90   0    1.466
      3362    804.3293    730.5298     845.2958     98.86678        35 -72.74   2    2.823
      3363    800.4527    717.4691     12354.31      122.499       140  26.80   2    1.535
      3364    904.6592    735.8636      699.459     98.80135         9 -22.03   0    1.331
      3365     81.9048    734.1674     903.3435      98.1884        17 -17.69   2    1.400
      3366     76.6375    734.6158     726.3269     99.66936        17  51.54   2    1.655
      3367   1008.3667    734.6907     725.6915     98.04879        12 -47.00   0    1.125
      3368    913.7499    733.8191     1154.131     100.3747        20  61.97   0    1.081
      3369    823.3948    733.0556     2801.145     103.7804        45 -57.34   2    1.168
      3370    810.4126    696.1984     833.9925     99.11033        18  76.93   2    1.583
      3371    846.1575    716.1042     1258.197     99.00636        28  16.97   2    1.375
      3372    844.7767    690.5475     2788.043     103.7517        58  47.43   2    1.612
      3373    850.6094    685.4229     2852.731     103.8933        48 -77.04   2    1.188
      3374    843.7048    703.6931     1881.854     101.2215        74 -19.62   2    1.381
      3375    835.8204    699.9927     8510.627     115.3787       131 -28.64   2    1.236
      3376    825.2932    694.9534     1281.453     99.32867        30 -35.94   2    1.333
      3377    829.3999    689.1861     1617.108     100.8901        53 -45.92   2    2.038
      3378    851.4951    695.5153     1211.599     99.70527        18  -9.74   2    1.167
      3379    816.7507    718.1085     1510.572     100.1183        46 -82.91   2    1.726
      3380    853.5036    700.8160     2257.819     101.5381        41 -59.65   2    1.480
      3381    849.3265    700.3304     1650.273     100.7002        11 -62.34   2    1.724
      3382    846.6663    723.7971     4622.136     107.6945       110  21.12   2    1.480
      3383    814.4269    703.9714      15802.8     129.3583        90  37.55   2    1.156
      3384    830.8154    718.2665     324112.9     395.9391       468 -77.89   2    1.075
      3385    821.4266    708.9988     5921.937     110.6448        75 -37.34   2    1.489
      3386     11.2905    734.8501     482.4057     97.75651        12  -7.52   0    2.150
      3387    161.7523    732.9601     1421.508     100.4485        23   0.18   0    1.061
      3388    438.4289    733.1880     666.3909     98.99509         9  41.27   0    2.004
      3389    202.5203    730.8561     2291.149     101.8749        32 -67.61   0    1.111
      3390    188.9244    729.9461     1104.923     99.46181        30  56.49   2    1.815
      3391    184.0079    724.3622     1666.622     101.5285        36 -17.21   2    1.348
      3392    982.0300    726.0024     31936.57     155.1357       143   1.28   2    1.041
      3393    980.1426    715.3265     1533.276     100.4358        50  28.98   2    1.765
      3394    895.0406    728.1750     996.6239     100.0174        36 -75.75   0    2.035
      3395    787.5085    726.8298     1571.641     99.72328        47  87.38   0    2.338
      3396    909.0126    725.2813     596.3998     98.56399        10 -73.40   2    1.376
      3397     16.4372    729.5942     846.2141     99.67508        12 -45.45   0    1.132
      3398    457.9769    728.9423     1244.719     100.0477        14  33.59   2    1.290
      3399    455.4822    722.6313     1622.811     100.6382        47 -46.01   2    1.609
      3400    441.9428    728.1958     875.8665     99.47485        16 -47.91   0    1.474
      3401    346.1821    728.9927     842.1437     99.12902        12   2.85   2    1.557
      3402    566.8163    727.9938     1108.085     99.73688        10   5.38   0    1.175
      3403    170.1472    726.2278     1632.445     101.1887        31  81.99   2    1.256
      3404    167.5661    717.6047     938.3495     99.88493        36 -68.55   2    2.049
      3405    100.3175    724.6798      2457.33     101.9837         9  48.99   2    1.348
      3406    105.1876    721.9431     8814.213     116.2049       111 -18.76   2    1.347
      3407     51.9703    723.9783     970.2617     99.95753        25  47.54   2    1.528
      3408     49.3991    719.2079     869.5294     99.19178        16  65.25   2    1.377
      3409     48.2737    712.3964     1733.899     101.1529        68 -80.04   2    1.593
      3410   1012.2614    725.7828     1180.283     99.90126        17  40.94   0    1.112
      3411   1004.6393    725.9188     1456.429     100.2618        21  26.80   2    1.225
      3412    601.2323    727.0109     1059.869     100.1611        10   4.16   0    1.188
      3413    443.2737    719.3861     3916.601     106.1951        93  45.17   0    1.939
      3414    877.3939    723.2605     1284.646     100.4044        44 -55.11   0    1.399
      3415    471.7379    723.4448     1269.192     100.1033        20 -52.23   0    1.768
      3416    931.0635    722.0214     2135.175     102.3116        23  77.77   0    1.075
      3417    160.0174    721.9402     1103.501     99.72643        45 -38.29   2    1.367
      3418    331.3824    723.5839     782.4462     98.99205        15  39.24   0    1.157
      3419    217.6591    723.1097     1166.733     99.33475        16  64.21   0    1.100
      3420    151.5024    721.5083     733.9564     98.06794        17 -10.93   2    1.293
      3421    148.9970    718.7583     699.9843     99.34109         9  53.40   2    1.222
      3422    917.6345    720.8147     615.3551     99.41599         7  73.99   0    1.448
      3423    199.9844    720.6669     967.0697     99.41502        17  18.28   2    1.230
      3424    195.6469    720.1553     767.8044     99.22765        11   2.89   2    1.326
      3425     72.9871    719.1418     956.7123     99.65939        10  88.80   0    1.178
      3426    701.3785    719.1111     1026.173     99.01264        11  15.76   0    1.312
      3427     18.7883    717.8603     1097.225     99.97932        18 -44.52   0    1.125
      3428    950.5067    717.2601     842.6864     98.59056        14   5.63   0    1.032
      3429    346.7408    716.4894     1064.833     99.10133        21 -51.55   0    1.755
      3430    340.8571    703.0473     1061.198     99.89738        22   2.26   2    1.888
      3431    334.0218    713.0461      1135.67     100.3329        21 -68.95   2    1.220
      3432    323.3301    716.6787     858.5746     98.62718        13  41.41   2    1.223
      3433    319.7709    716.6060     1029.274     100.0916        17 -11.78   2    1.009
      3434    334.4966    702.5159     1070.958     99.11538        15  41.07   2    1.132
      3435    328.7523    711.6483     2544.587     103.4752        35 -12.70   2    1.221
      3436    331.1858    706.5729     2063.079     102.4121        33 -57.65   2    1.421
      3437    969.0143    715.3157     1004.275     99.50004        15  -6.69   2    1.096
      3438    964.3447    711.5144     2485.457     102.3074        49   7.50   2    1.176
      3439    996.7143    714.9947     561.3567     98.75366         7  85.31   0    1.065
      3440    517.1855    714.6327      1667.55      101.793        17  17.66   0    1.215
      3441    450.4986    714.3856      1151.41     99.56798        12  85.50   0    1.065
      3442    122.9314    713.1282     1324.511     99.96232        27  72.52   0    1.409
      3443     33.3022    714.6499     758.0134     98.12368        12 -48.58   0    1.163
      3444    926.1083    710.9300     903.5082     99.00051        28 -87.47   0    2.057
      3445    552.5829    713.2097     1944.982      101.626        17  76.96   0    1.203
      3446    204.8898    711.4537         1429     99.93301        27 -60.30   0    1.968
      3447    147.3204    711.1849     2092.742      101.694        27 -76.25   0    1.165
      3448    888.4807    712.3787     885.2203     99.22773        18  82.35   2    1.525
      3449    510.6620    711.4791     1459.782      100.003        19 -71.75   0    1.546
      3450    106.8215    710.5447     896.7285     99.25408        18 -35.20   2    1.413
      3451    111.3078    707.5355     1220.579     99.45787        20 -76.71   2    1.148
      3452    873.4629    710.5872     478.6353     98.29207        10  -0.06   0    2.948
      3453    525.0378    709.3836     1809.056     102.1084        16 -79.22   2    1.424
      3454    518.1906    704.1766     891.4042     99.51034        16 -72.47   2    3.175
      3455    514.3239    698.7654     5315.619     108.9034        64  26.97   2    1.491
      3456    527.1014    703.3491     1738.392     100.3687        48  29.35   2    2.548
      3457    512.7723    689.4807     21075.42     137.9257        89  -2.89   2    1.582
      3458    527.2215    695.3862     19238.93     135.0633       108 -53.12   2    1.242
      3459    520.9713    690.8792     12472.95     122.9361        70 -72.77   2    1.096
      3460     81.7720    710.4027     529.7673      98.9509         5 -18.18   0    1.620
      3461    972.7122    707.0340     2103.202     101.4547        28  75.20   0    1.160
      3462    542.0330    707.5366     3675.947     105.4261        50  62.49   2    2.143
      3463    545.6311    702.7011     3584.792     104.2104        30  -1.92   2    1.393
      3464    189.4488    706.3109     1742.395     100.6432        31  -5.67   0    1.294
      3465    952.1365    706.3007     688.3914      97.9623        15  28.60   0    1.464
      3466    444.9554    707.2611     728.4242     98.86795         7 -22.61   0    1.023
      3467   1003.5750    703.1619     1959.204     102.4421        45  66.33   0    1.421
      3468    936.2990    699.5359     736.6658     98.07423        26 -75.09   2    1.564
      3469   1014.9391    702.3887     2392.994     102.8827        29 -41.20   8    1.061
      3470    133.2208    707.4258     763.2261     99.48567        18 -57.85   0    1.374
      3471    101.6906    703.5133     1200.309     99.67953        18   0.52   0    1.155
      3472    913.2080    700.5242     3586.794     105.2337        48  22.16   0    1.194
      3473    281.7701    858.7805     606.5624     99.12714        18 -13.01   2    1.840
      3474    175.4958    702.6506     666.4696     97.91142        13  40.83   0    1.452
      3475    988.4356    703.5119     747.6385     98.37122        12   3.75   0    1.042
      3476     57.1805    699.8193     3297.725     105.1163        40  66.93   2    1.124
      3477     55.2380    692.8723     993.2966     99.47496        20  38.16   2    1.323
      3478    965.4121    700.7730     1007.928     99.77612        13  -3.45   0    1.042
      3479    868.6836    698.8902     969.8879     99.15278        16  23.38   0    1.091
      3480    114.9932    699.4721     591.4396     98.55255        10 -48.04   2    1.497
      3481    876.6631    698.5547     834.3835     99.11122        12 -46.03   2    1.148
      3482    881.2392    693.0195     746.3665     99.71505        33 -25.50   2    1.608
      3483    922.3951    694.2661     5232.423     108.7297        63  54.25   2    1.140
      3484     80.5098    695.5583      1123.41     99.23558        22 -31.82   0    1.426
      3485    900.8286    695.1539      929.047     99.86377        21 -38.66   0    1.124
      3486    892.5002    695.2873     836.2953     98.30483        20  -9.97   0    1.562
      3487    188.7435    694.0187     596.5776     98.83469         7 -82.01   0    1.069
      3488    126.7318    693.2499     1182.264     99.90577        18  36.07   0    1.030
      3489     25.8233    693.1953     613.4662     98.87352        17 -45.13   0    1.929
      3490    146.9185    682.8842     3161.319      103.798        42 -81.55   2    1.227
      3491    143.4587    691.5026     1184.955     99.37643        20 -62.72   2    1.239
      3492    138.3781    690.3459     1067.679     99.91212        23  62.06   2    1.275
      3493     16.8274    690.8021       1233.1     100.5534        32  75.34   2    1.246
      3494     15.0609    682.2560     1123.181     100.0383        53 -66.09   2    1.492
      3495    982.9957    691.0976     1251.182     100.0624        24  23.15   0    1.241
      3496    865.2243    688.7541     3620.669     105.8123        67 -44.37   2    1.306
      3497     97.8760    691.1363     780.4081     98.98737        17  66.01   2    1.128
      3498     91.4947    682.4470     42871.85     169.6199       180  83.29   2    1.103
      3499    902.5767    688.7442      915.071     99.29607        20 -55.63   2    1.435
      3500    816.1976    689.8458     1627.723     101.1781        17  45.44   0    1.115
      3501    385.6204    688.2050     1377.158     100.3481        19 -54.08   0    1.492
      3502    211.2266    689.7751     1413.024     100.9592        28  -7.35   0    1.470
      3503    800.1270    689.8365     989.9929     99.46741        14  37.77   2    1.681
