NUMBER X_IMAGE Y_IMAGE FLUX_APER FLUXERR_APER ISOAREA_IMAGE THETA_IMAGE FLAGS ELONGATION                                     
      3651    253.3347    568.1742     712.3642     48.35196       125 -79.89   2    3.458
      3652    263.4919    599.4988      777.217     48.30375        34  39.17   2    1.239
      3653    243.8793    558.7808     26920.49     119.4239       233 -72.97   2    1.082
      3654    236.0797    550.0693     13910.46     91.18271       160 -51.91   2    1.336
      3655    256.3924    588.2199     51695.75     159.7253       465  40.80   2    1.071
      3656     99.3975    652.8206     487.0937     47.28124        19 -77.36   2    1.185
      3657    103.6411    651.0757     674.2372     48.17241        30 -35.70   2    1.311
      3658    981.1885    645.3489     653.4151     48.19228        30  81.69   2    1.396
      3659    666.0470    652.2937          204     45.52691        11 -49.58   0    1.830
      3660    248.1277    623.6740     407.1462     46.77389        17 -81.06   2    1.390
      3661    251.3198    644.3270     452.6322     46.87316        13 -48.82   2    1.143
      3662    276.5940    636.3964     616.3233      47.8984        41 -88.00   2    1.407
      3663    249.3894    632.8112     12952.03     88.88979       128 -86.96   2    1.441
      3664    242.8044    634.3141     758.2128     48.68399        32  75.22   2    1.760
      3665    266.2596    641.7462     674.4984      48.2916        33 -32.46   2    1.200
      3666    271.2166    639.5872     688.2512     48.23848        31 -50.20   2    1.440
      3667    255.4549    641.6035     883.2177      49.2641        40  21.81   2    1.700
      3668    257.9208    637.6328     772.3051     48.63288        30  74.32   2    1.027
      3669    264.6031    650.4417     1087.521     50.31099        43  21.79   2    1.094
      3670    260.3539    646.3212     1100.187     50.02814        38 -54.94   2    1.091
      3671     83.3595    650.7076      606.577     47.49409        46  19.70   0    1.948
      3672    276.9805    649.4348     466.7229      47.5436        31  18.53   0    1.739
      3673     65.8709    649.1617     303.8954     46.39228        22  33.56   0    1.670
      3674     58.5758    650.6531     289.0613     46.44223        13 -42.37   0    1.133
      3675    813.4957    649.4596     356.1587     46.40303        18 -41.44   2    1.344
      3676    816.1647    624.3724     1322.682     51.36231        90  51.73   2    1.730
      3677    823.1484    632.5305     452.7231     47.11574        22  51.90   2    1.518
      3678    808.2482    641.2152     2018.058     54.35225       134   0.11   2    1.403
      3679    799.3204    633.3125     435.3815     46.78944        16 -38.30   2    1.262
      3680    802.9702    629.6977     884.7029     48.69015        25 -29.01   2    1.153
      3681    800.2825    624.7020     1364.223     50.99092        64 -57.03   2    1.167
      3682    198.9706    648.0012     585.4053     47.98918        27  -5.55   2    1.204
      3683    194.3538    648.6967     386.7963     46.43047        17  43.40   2    1.387
      3684    132.1509    648.2662     599.3743     47.81791        26 -72.11   0    1.048
      3685    637.9262    647.1696     355.9366     46.64653         8  46.04   0    1.240
      3686     14.9352    645.9185     478.9908     47.12169        32  -4.22   0    1.384
      3687    934.5526    643.2237     900.1868     49.45749        40 -51.19   0    1.267
      3688     72.5229    642.5118     677.4509     47.95084        73 -78.87   0    1.836
      3689   1002.8304    644.8674     308.5482     46.41507        10 -39.45   0    1.029
      3690     53.7166    643.9902     346.4147     46.60012        15  81.59   0    1.030
      3691    829.1160    642.5500     952.9072     49.23912        40 -25.81   0    1.313
      3692    124.8450    642.2925     570.1455     47.31944        32  41.17   0    1.462
      3693     89.7049    644.0383     182.1069     45.29204         5 -74.79   0    1.079
      3694    776.0229    639.7470     543.8221     47.67264        42 -84.62   0    2.153
      3695    663.8838    641.0405     1103.146     49.92776        23  -4.87   0    1.173
      3696    953.1701    637.0004     731.4812     48.67607        65  49.04   2    1.312
      3697    802.4981    636.0390      365.672     46.20398        17  89.32   2    1.985
      3698    923.9553    636.3602     255.0909     46.02913         8  67.66   0    1.330
      3699    162.1790    635.9033     461.1008     46.79277        22 -54.16   0    1.091
      3700    109.9026    636.6569     291.1064     46.08332        10  76.85   0    1.338
      3701   1006.3783    635.3565     324.8391     46.73887        13  43.04   0    1.137
      3702    749.8556    664.3330     41605.73     144.6182       280 -11.17   2    1.207
      3703    190.8857    631.9752     522.8867     47.21257        29 -35.57   2    1.132
      3704    194.3464    624.7888     263.3832     46.31639        13 -71.66   2    1.476
      3705    133.6460    613.0788      280.044     46.15218        18 -27.78   2    1.585
      3706    119.0093    620.9708     699.3979     48.40865        40  55.21   2    1.219
      3707    130.6939    627.7667         8807     77.27726       225  64.66   2    1.168
      3708    263.9195    632.4333     286.9005     46.30895        10 -73.00   0    1.381
      3709    919.3414    631.2584     191.5434     46.08615         7 -31.80   0    2.059
      3710     96.6576    631.7775     308.5169     46.41492        10  13.97   0    1.117
      3711    969.2794    629.8795     444.8488     46.71377        22 -22.08   0    1.090
      3712     55.3205    629.2551     304.0821     46.14727        13   6.83   0    1.166
      3713     29.1495    624.8435     11912.04     86.25575       140 -13.10   0    1.029
      3714    864.6752    670.6575      319.509     46.34611        14 -42.83   2    1.820
      3715    215.8326    628.7949     201.6048     46.13574         7 -26.33   0    1.713
      3716    981.9354    627.6959     154.8991     45.40661         2  72.81   0    1.420
      3717    952.6899    625.4337     948.1867     49.10159        41  80.26   2    1.170
      3718    949.5254    618.9867     504.6136     47.48535        30  40.44   2    1.192
      3719    180.8169    626.3320     457.4703     47.25918        29 -38.00   0    1.415
      3720     84.0069    626.5086     344.5614     46.59108        14  57.57   2    1.381
      3721     80.3392    623.8839     503.2974     47.11818        31  32.84   2    1.545
      3722    936.0474    622.2704     9369.596     79.20238       125  15.96   2    1.229
      3723    927.8720    623.3544      1218.99     50.67737        48 -39.26   2    1.455
      3724    110.9705    626.1882     255.1068     46.27576         8 -88.64   0    1.185
      3725    276.0641    621.8542      670.269     48.15369        32  76.08   0    1.506
      3726    163.5741    622.1156     511.8355     47.27984        40 -87.94   0    1.884
      3727     12.3063    623.2101     303.9898     46.39275        21  69.54   0    1.523
      3728   1022.0656    622.6566     454.0468     47.12212        22 -61.09   2    1.232
      3729   1022.6975    615.3256     824.1909     48.52427        60  71.50  10    1.559
      3730   1018.5001    611.0023     369.6536     46.71332         9  57.51   2    1.385
      3731    764.4565    623.8086     388.6395       46.927        12  -9.71   0    1.355
      3732    296.5281    726.6832     2870.988     57.41381       187  59.52   2    1.704
      3733    916.1600    609.7756     368.0398     46.94847        30  36.59   2    3.338
      3734    890.0994    610.2159     754.5537     48.31491        61 -78.10   2    1.360
      3735    898.0948    610.8424     4460.242     63.21373        99 -56.85   2    1.450
      3736    346.3191    615.3383     221.6993     45.73974         5 -25.24   2    1.588
      3737    336.5403    619.6520     647.8294     48.04766        39  76.57   2    1.542
      3738    341.8808    617.2332     357.2771     46.65306        28  30.96   2    2.014
      3739    126.8823    815.6840     153.4293      45.5244         2  87.00   2    2.138
      3740    753.0226    620.9905     329.6798     46.64058        11 -15.12   0    1.687
      3741    317.6956    620.1147     284.2202     46.04935        13 -10.97   2    1.185
      3742     92.5876    620.4064     377.4834     46.75139        14  43.05   0    1.137
      3743   1000.6330    615.9675     11489.29     85.20136       107  72.22   2    1.070
      3744    994.2308    609.7224     643.8206     48.02869        37  25.05   2    1.586
      3745    994.1008    604.6403     435.2717     46.54507        26  71.29   2    1.182
      3746    961.0605    605.9570     693.7054     48.26417        57 -81.24   2    3.539
      3747    980.6987    616.2203     721.4713     48.04075        50  30.54   2    1.104
      3748    959.6558    617.6866     705.5671     48.08392        24 -22.68   2    1.167
      3749    962.5161    615.5008     677.8386     47.83389        27  71.64   2    1.291
      3750    964.4979    599.5193     787.8618     48.35381        26  51.83   2    1.574
      3751    967.4992    597.4775     730.8394     48.08504        33  52.42   2    1.693
      3752    972.2114    612.2290      6490.65     70.53924       135 -43.07   2    1.123
      3753    976.0646    604.1534      3044.34     58.29152       141  54.14   2    1.906
      3754    182.6456    618.7530     467.0863      47.3054        21 -13.18   0    1.095
      3755    999.1469    630.6134     1032.335     49.94729        60 -17.20   0    1.542
      3756     63.4833    618.4749     209.5858     45.55478         6 -85.51   0    1.010
      3757    442.5837    616.6990     113.5297     45.19907         1 -79.76   0    2.061
      3758    322.3557    615.9499     988.5932     49.74786        27 -83.94   0    1.081
      3759    282.8535    616.4575     709.3596     48.57267        22   4.31   0    1.405
      3760     69.2223    614.5452     424.8323     46.98101        32 -67.94   0    1.312
      3761    301.7381    609.7172     1001.927     49.46486        82   3.05   2    2.247
      3762    306.6176    615.2626     578.1212     47.71679        22 -41.49   2    1.446
      3763    311.8426    611.6115      915.214      49.5265        43  78.03   2    1.136
      3764    313.3781    605.7862      401.699      46.9902        13 -52.12   2    1.186
      3765    291.8453    606.0076     777.8182     48.89194        36 -67.80   2    1.391
      3766    285.3776    605.2356     855.2851     49.36611        59 -28.08   2    1.599
      3767    196.3441    597.2033      1330.81     51.28745       113 -68.07   2    1.274
      3768    195.6507    610.7317     1089.327     50.09249        89 -15.34   2    1.052
      3769    198.5208    606.0137       616.19     47.89777        19 -87.65   2    1.235
      3770    171.7975    612.9510     1095.761     50.12168        56  39.59   0    1.290
      3771    815.6412    606.1187     447.3631     46.84761        17  84.35   2    1.586
      3772    788.9590    602.4083     434.1278     47.38753        21  29.52   2    1.703
      3773    808.8405    609.3878     830.9999     49.25418        62 -17.70   2    1.577
      3774    801.4064    601.9460     2081.876     54.51418       167 -41.79   2    1.383
      3775    813.7839    597.6010     611.9116     47.87746        19  33.73   2    1.205
      3776    810.3969    594.7501     627.2905     47.95041        40  15.13   2    1.278
      3777     35.0146    610.3083     10188.53     81.37875        98  52.97   0    1.235
      3778    204.0157    612.5110     270.0062     45.97914        10  88.65   0    1.303
      3779    181.3555    612.5556     311.6447     46.43023        12 -45.11   0    1.129
      3780    926.7924    611.6341      412.976      47.1655        20 -13.98   0    1.778
      3781    878.9402    610.3563     708.3486     48.33308        22  89.57   0    1.117
      3782    147.9391    609.5721     777.2041     48.65577        37  25.92   2    1.554
      3783    146.3584    603.8052     814.3685     49.06155        36  78.61   2    1.129
      3784     24.8835    609.1428     467.7153     46.94624        20  19.78   0    1.073
      3785    952.7772    607.2875      280.026     46.02864        12 -71.99   0    2.031
      3786    940.2582    605.8961     525.5207     47.10462        44 -49.76   2    2.087
      3787    934.8146    594.5046     1632.177     52.38921        86  39.65   2    1.641
      3788    185.2794    607.6937     546.6533     47.44691        26  70.35   0    1.050
      3789     97.6455    607.9409     328.5788     46.51305        17 -32.16   0    1.320
      3790    321.6868    604.9979     738.3797     48.59132        29  18.32   2    1.701
      3791    321.6230    600.7283     737.5787     48.58757        29  51.77   2    1.455
      3792    125.9908    603.0541     766.3149      48.7218        56  44.27   0    1.374
      3793    923.7822    603.1132     688.5143     48.12163        36 -43.66   0    1.760
      3794   1009.6656    602.6667     315.0279     46.32413         9 -38.97   2    1.642
      3795   1010.3485    595.6601      1018.13     49.76842        73  84.67   2    1.907
      3796    904.0757    615.6789     8345.838     75.98378       158 -69.88   2    1.623
      3797    156.4191    602.6140     405.9838     46.88974        15  45.25   0    1.130
      3798     52.9997    599.4911     203.7634     45.89912        10 -65.70   2    1.956
      3799    886.3132    600.5926      298.196     46.36435        14 -65.58   0    1.920
      3800    246.6226    591.9051     3548.846     59.94234        46  37.68   2    1.294
      3801    184.7345    599.1149     626.0602     47.70665        34  49.00   2    1.328
      3802    177.8573    589.3224     5415.015     66.81393       123  63.75   2    1.114
      3803    995.6704    597.1526     658.2812     48.09707        45   5.77   0    1.674
      3804    875.4832    598.5264     285.2306     45.93063        10  85.14   0    1.030
      3805    140.0926    597.6840     398.0911     46.72987        22  60.78   0    1.100
      3806    113.2568    596.2812     405.7589     46.64533        34  18.42   2    1.981
      3807     70.5135    598.0250     216.0535     45.71168         6   1.80   0    1.138
      3808     91.0098    595.6191     559.5175      47.6281        23  67.66   0    1.077
      3809    174.8793    570.9557     793.9454     48.61702        38 -63.23   2    1.307
      3810    161.7303    588.1566     12131.15     86.76559       163  67.75   2    1.149
      3811    166.4941    574.6765     830.8096     48.78905       102 -57.22   2    1.630
      3812    900.1860    591.8319     829.7781     49.24854        36 -50.03   0    1.226
      3813    913.4642    592.4909     308.7041     46.17002        10  44.66   2    1.141
      3814    907.6509    591.5063     759.1127     48.21849        30 -26.73   2    1.071
      3815    978.8345    588.1248     338.4345     46.56118        16  59.52   2    1.333
      3816    215.4013    579.6102     325.0869     46.49598        15  31.64   2    1.157
      3817    217.8552    588.9213       493.67     47.07172        21  88.84   2    1.246
      3818    212.0717    585.3331     455.1407     47.00652        21  16.61   2    1.276
      3819    227.9253    578.7227     504.2916     47.00208        25 -46.64   2    1.293
      3820    206.8476    590.1980     323.9433     46.49039        19 -18.65   2    1.170
      3821    202.4056    587.2172     238.4856     46.07073         9  30.57   2    1.179
      3822    219.8763    582.8885     224.3775     45.75304        12   4.52   2    1.252
      3823     59.7533    591.9882     275.7886     46.49975         9  -1.10   0    1.218
      3824    141.5349    589.5368     418.3091      46.8281        33 -13.75   0    1.177
      3825      5.6104    589.7994     354.8723     46.64135        14  78.96   2    1.230
      3826      6.3164    585.3016     521.0968     47.08327        27  68.14   2    1.273
      3827    954.6385    588.9385     380.3884     46.76551        28   3.45   2    1.660
      3828    946.5650    587.0680     343.1357     46.58412        16  46.03   2    1.346
      3829    787.8972    573.3752     897.9904     48.75213        77 -66.68   2    1.247
      3830    800.4623    582.5638     3470.331      59.9294       116  77.09   2    1.322
      3831    793.1536    577.0944      784.882     48.33981        22 -54.60   2    1.369
      3832    796.2642    572.7153     1041.215     49.64505        59  78.40   2    1.438
      3833     97.2855    579.8352     724.0801     48.17134        68 -42.55   2    1.486
      3834    102.6860    576.9422     454.2821     46.88116        19 -77.69   2    1.273
      3835    104.7839    585.6119     350.4178     46.61964        18  28.14   2    1.047
      3836    109.5148    585.4672     250.7193     45.88371        11  17.16   2    1.134
      3837    125.0583    585.1966     240.1225     46.20211         9 -32.18   0    1.292
      3838     44.5981    584.7132     622.7625      48.0475        57  -2.57   0    2.064
      3839    983.4495    572.4636     834.4277     48.92233        54  86.98   2    1.649
      3840    986.7117    584.2627     335.4589     46.30154        35 -11.37   2    1.563
      3841    996.9915    579.7297     980.3389     49.59555        47 -13.89   2    1.094
      3842    989.3092    579.2242      307.313     46.03976        27  14.66   2    1.886
      3843    816.5279    582.4664     1825.681     53.22204        64  -9.56   2    1.188
      3844    821.5005    576.1828     1102.078      49.9229        41 -25.91   2    1.429
      3845     79.6429    584.2767     322.8169     46.48489        14  -9.96   0    1.158
      3846    999.0627    572.9014     441.1521     46.81747        22   1.81   2    1.095
      3847    936.6366    582.9725       473.15     47.45457        19  43.87   0    1.219
      3848    186.0198    582.0106     334.1546     46.54028        16  74.91   2    1.040
      3849    185.0300    575.5650     658.6343     48.33474        30  85.85   2    1.396
      3850    945.9996    575.6320     904.1688     49.47579        63 -50.38   2    1.371
      3851    950.8262    581.1802     506.3194     47.61316        16  -0.77   2    1.153
      3852    953.8572    576.1964     1383.151     51.51887        56  75.67   2    1.117
      3853     20.7459    578.3301     380.2388     46.64297        21  27.97   0    1.350
      3854   1022.7663    573.7465     4181.688     62.56898        63  86.44   8    1.651
      3855    900.2968    576.8665     696.8221     48.04257        31 -49.20   2    1.458
      3856    905.0978    569.4670     571.2058      47.4446        33 -22.70   2    1.807
      3857    946.9813    565.5010     154.9659     45.28147         9   8.49   2    2.834
      3858    933.3657    573.6006     701.6008     48.53635        48 -70.98   2    1.946
      3859    928.8586    562.1335     305.5023     46.40015        24 -69.29   2    1.298
      3860    919.1518    571.3367     9748.758     80.28302       192 -15.95   2    1.050
      3861    921.5377    556.8058     733.6646     48.56926        57 -41.06   2    1.126
      3862    918.1938    552.1891     579.4679      47.7232        19  30.02   2    1.044
      3863    940.0020    561.9924     1253.354     50.83125        37 -42.18   2    1.607
      3864    936.7311    554.8675     10004.02     80.93216       209  -2.92   2    1.145
      3865    930.9893    550.3090     1867.661       53.401        38 -31.81   2    1.167
      3866    726.5822    574.7746     1355.599     51.50776        26 -89.92   0    1.099
      3867    120.2815    575.7980     394.7382     46.95652        17  62.67   0    1.108
      3868     12.6315    576.6991     189.6822     45.33004         9 -44.85   0    1.710
      3869    885.7477    572.0366     390.1387     46.81288        20  17.87   2    1.278
      3870    878.4998    572.2062     1195.973     50.57404        69  63.90   2    1.559
      3871    880.3793    564.4364     495.8438      47.6826        25  48.95   2    1.315
      3872    877.4738    559.5437     235.5289     45.93244        16 -38.05   2    2.542
      3873    869.0300    562.4180     736.2643     48.69839        52 -18.41   2    1.677
      3874    869.4973    557.0012     740.4731      48.4839        23 -63.99   2    1.096
      3875    867.8464    552.8389      639.914     47.89155        21  62.38   2    1.046
      3876    867.5215    548.9342     688.0035     48.00084        23  85.64   2    1.074
      3877    208.8231    563.5034      207.071     45.54224         9 -69.24   2    2.244
      3878    201.6892    573.8376     859.8076     48.80751        37  62.06   2    1.009
      3879    209.3411    572.8809     319.7341     46.22429        40  40.08   2    1.840
      3880     52.5174    574.0634     502.0048     47.11195        26 -37.73   0    1.234
      3881    859.9103    573.8608     208.3834     45.67353         7  79.62   0    1.602
      3882    153.4597    573.4404      469.785     47.19797        20  89.86   0    1.347
      3883    758.4087    571.1815     2857.629     57.55894        44  78.35   0    1.136
      3884    849.0368    572.0255     261.9815     46.55459         9  50.87   0    1.025
      3885     75.5893    570.5579     555.6851     47.96698        26  38.79   0    1.184
      3886    371.5829    569.7780     576.4424     47.94671        26  -1.36   0    1.475
      3887    854.9236    566.2681     799.3835     48.52533        41  83.36   0    1.498
      3888    101.9115    561.5134      770.226     48.50601        54   3.96   2    1.214
      3889    115.5144    564.0667     3164.803      58.6624        90 -21.33   2    1.049
      3890    111.2820    557.0567     25973.21     117.4621       165  39.46   2    1.151
      3891     57.8619    568.4690     244.0957      46.0984         9  72.35   0    1.163
      3892    726.0634    567.8401     372.7175     46.72822         9 -66.25   2    1.143
      3893    725.0464    562.5233     443.8398     46.95185        13  72.61   2    1.280
      3894    187.5221    563.5089     1706.752     52.60368       109  -4.03   2    1.396
      3895    176.1904    558.8745     828.1679     49.00948        41  15.91   2    1.128
      3896    185.2049    546.0057     597.7965     47.81041        43 -70.67   2    1.224
      3897    200.5055    562.5045     373.9105     46.61212        25  49.05   2    1.904
      3898    197.9982    549.7906     953.3335     49.47164        47 -25.42   2    1.091
      3899    195.6719    544.2633     491.6352     47.30307        26  63.95   2    1.416
      3900    195.4975    557.5047     625.6539     47.58529        13  11.97   2    1.568
      3901    190.0669    553.0729     1718.163     52.76091       106  26.60   2    1.318
      3902    967.0919    562.0143     392.2788     46.57961        24  25.44   0    1.842
      3903     90.2882    562.8486     562.7649     47.40415        26 -84.88   0    1.073
      3904    902.4516    560.9882      353.266     46.75537        16  86.64   0    1.207
      3905    131.8208    547.2161     416.7423      47.0629        28 -16.15   2    1.536
      3906    136.5155    558.8363     617.6158     47.78561        44 -65.85   2    1.347
      3907    130.2688    554.5698     830.4506     48.90385        54 -75.33   2    1.308
      3908    958.5087    554.2354     451.5533      46.6245        27 -78.79   2    2.137
      3909    952.3759    559.6700     324.5093     46.61537        21 -20.87   2    1.340
      3910    903.1874    547.9802     593.5432     47.90909        23  89.92   2    1.355
      3911    907.5018    557.0142     257.8306     46.04266        14  50.56   2    1.225
      3912    903.5202    554.0137     217.3603      45.9664         8  56.78   2    2.016
      3913    886.9116    560.3790     399.4912     46.61478        16  19.04   0    1.250
      3914    396.9618    548.9045      469.226     46.71057        20  55.55   2    1.754
      3915    399.4792    542.9286     1105.935     49.94046        47 -17.05   2    1.317
      3916    398.1834    559.4353     457.3356      47.4987        19  -5.29   2    1.262
      3917    389.9361    556.0511     1310.452      51.0859        65  14.73   2    1.322
      3918    393.2743    536.7662     6859.917     71.63975       131 -31.30   2    2.203
      3919    387.0856    530.3560     2763.984     56.98866        77 -71.27   2    1.317
      3920    952.0247    992.9630     315.5839     46.81554        15  72.88   2    1.143
      3921     78.4016    559.2979     420.7919     46.84015        25  -0.95   2    1.219
      3922     84.6749    554.5637     413.2403      46.9249        34 -71.11   2    2.191
      3923     89.3864    546.4376      753.141      48.8936        47  -3.15   2    1.485
      3924    101.8654   1018.2474     479.2168     47.24337        23 -36.32   2    1.193
      3925    985.2625    559.5310     331.1596     46.52566        14 -77.00   0    1.027
      3926    145.9715    558.6391     345.8333     46.84085        23 -86.75   0    1.537
      3927    893.8480    557.1356     719.1053     48.38363        33  25.32   2    1.375
      3928    992.6167    554.8792     1268.159     51.00906        63  39.66   2    1.326
      3929    847.9959    544.4911     474.7281     47.22176        23   6.18   2    1.321
      3930    847.6343    550.1007     883.0891     48.68262        48  50.51   2    1.753
      3931    842.9520    547.4939     474.9189     46.85984        15 -82.18   2    1.071
      3932    856.4177    556.6014     782.5808     48.68088        35  71.86   2    1.394
      3933    853.6716    552.3245     486.5109     47.03714        10  51.06   2    1.529
      3934    854.9948    543.5215      816.838     48.95691        37 -86.58   2    1.385
      3935    848.5945    537.7304     1097.578     50.12992        67  47.11   2    1.152
      3936    856.6310    536.7664     1134.345     50.52206        58  19.50   2    1.450
      3937     13.5130    557.4501     285.3255      46.0548        12  56.57   0    1.008
      3938   1014.3253    545.6592     601.1943     47.70745        13  47.51   2    1.711
      3939   1009.7109    553.7361     2243.848     54.87515        94  55.99   2    1.101
      3940   1018.7670    551.6010     9543.521     79.84254       126  66.14   2    1.125
      3941    164.7372    556.1787     385.5108     46.79041        21 -16.34   0    1.108
      3942     40.3316    561.6271     252.2195     46.13843        13 -89.06   0    1.517
      3943    160.4717    542.5057     575.2772      47.4641        31 -17.66   2    1.253
      3944    155.3915    550.4482     10543.45     82.57096       150  78.40   2    1.111
      3945     87.8672   1022.7554    -519.2528     44.87883         8  -0.96   8    1.251
      3946    974.4669    545.5310     599.1161     47.69754        25  86.80   2    1.031
      3947    968.4602    553.5471     648.6167     48.05138        32 -29.72   2    1.127
      3948    974.0421    551.1461       654.35     48.19669        38  44.15   2    1.381
      3949     62.5430    540.6906     527.6094      47.2353        66 -17.62   2    1.906
      3950     59.8859    549.2845     2878.182     57.54125       133  -6.28   2    1.262
      3951    603.7296   1020.8552     425.1724      46.8614        17 -71.98   0    1.083
      3952    877.2888    551.2399      268.197      45.9702         9 -48.25   0    1.254
      3953    172.8484    548.9550     624.9477     48.05784        37 -89.59   2    1.484
      3954    949.5118   1006.4824     281.1194     46.15747        13 -76.02   2    1.162
      3955     11.1175    549.2418     388.6643     46.56197        19  13.38   0    1.047
      3956    895.7411    537.4087     3588.677      60.4707       131  65.88   2    1.086
      3957    884.7584    545.4681      742.807     48.49483        43  85.84   2    1.230
      3958    934.8292   1023.2022    -543.8314     44.49688         3   5.68  24    1.648
      3959     23.0833    548.3712     219.3943     45.85254         8  72.88   0    1.346
      3960    488.6623    546.4390      342.445     46.58075         9  -5.66   0    1.626
      3961    856.6313   1018.1749     472.0113     47.44912        19  53.67   0    1.165
      3962    484.6531   1010.6089     258.4113     46.29199         9  49.04   0    1.139
      3963    957.2016    542.4340      404.511     47.12469        26 -49.80   2    2.114
      3964    960.2965    536.4744      1260.04     50.52443        49 -42.67   2    1.073
      3965    996.7912    539.8550     786.5568     48.81613        58  85.81   0    1.656
      3966    944.0544    540.6682     832.3749     48.79634        49   2.22   2    1.121
      3967    864.5115   1022.0302     108.3348     45.17294        10  88.44   8    1.148
      3968    872.3475    541.5872     786.4178     48.81548        32 -32.74   0    1.502
      3969    543.6129   1020.9432      241.879     46.21075        13  49.21   0    1.466
      3970    558.1330   1018.2575     610.6838     47.87163        35  45.35   2    1.647
      3971    118.8615    538.9456     721.8344     48.51387        35  67.94   0    1.037
      3972    809.1828    532.5980     3383.182     59.59798       109 -82.13   2    1.590
      3973    786.6839   1014.9624     802.4767     48.53981        42 -10.57   0    1.132
      3974    555.8475   1012.7401     446.9992     47.08812        23  60.86   2    1.351
      3975    790.4047    977.4230     313.2494     46.43808        24  84.85   2    1.500
      3976    629.4421   1018.0461     570.7467     47.68165        47 -63.84   2    2.130
      3977    411.4819   1020.5623     474.7402     47.10118        26  43.63   2    1.292
      3978    794.9541   1012.9719     922.4836     49.55985        48 -72.99   2    1.147
      3979    415.3859   1017.0925     308.8701     46.17085        22  62.40   2    1.085
      3980    594.3175    997.3109     404.5032     46.76105        24  28.61   2    1.372
      3981    206.4296    526.1397     12466.48     87.57462       113 -49.47   2    1.097
      3982    553.1382   1007.6495     586.4478     47.75643        28  60.78   2    1.101
      3983    557.9133    984.2900     11115.87     83.99641       275 -49.07   2    1.426
      3984    797.7584    978.4969     642.4368     47.54587        42  19.98   2    1.108
      3985    873.9370    526.4481     13234.24     89.60845       153  66.12   0    1.299
      3986    776.9838   1023.5077    -699.2321      42.1325         0   0.03  24    1.579
      3987    235.9576    528.2133     2071.206     54.57404        97  32.95   2    1.166
      3988    687.1230    968.3742     306.5316      46.4052        15 -13.62   0    1.244
      3989    629.1309    966.8177     338.0317     46.68126        23   5.89   2    2.160
      3990    549.1625    940.1260     243.3436     46.09469        12 -81.04   2    1.125
      3991    876.5531   1009.2239     422.6541     47.21211        18  86.32   0    1.174
      3992    916.6949    988.0375     190.6746     45.33501         5 -82.68   0    1.108
      3993    763.3499    964.9973     975.9996     49.57566        37 -22.86   2    1.120
      3994    280.4977    964.4904      477.559     46.87264        18 -68.96   2    1.134
      3995    223.5763    522.2020     10200.54     81.55193       183  75.19   2    1.265
      3996    234.7330    935.2117     276.3939     46.25736        24 -28.69   2    1.251
      3997    574.1414    971.1338     1233.541     50.74258        50 -26.32   2    1.661
      3998    574.4930    967.4919     1058.111     49.83663        25 -25.75   2    1.206
      3999    776.2310   1000.0222     433.4965     47.26428        18  45.09   2    1.058
      4000    515.1914   1010.1839     255.9007     46.15656         8 -44.97   0    1.171
      4001    920.8345   1016.9915     281.1418      46.5259        10  89.15   0    1.125
      4002    739.3246    994.6268     8637.361     77.07258       152  43.32   2    1.269
      4003    157.3428    995.4814     267.8785     45.96862        24  33.59   0    1.320
      4004    895.3956    995.7274     420.5381     46.83892        16  67.89   0    1.097
      4005    187.4187   1004.3438     328.1017     46.63288        12  42.53   0    1.136
      4006    338.0517    979.9700        10736     83.09927       130 -72.66   2    1.132
      4007    548.6116   1005.2053     659.2806      48.1018        38  74.90   2    1.622
      4008    909.5034    997.5176     219.8974     45.73078         9 -71.36   2    1.161
      4009    368.5447    985.5838      722.105     48.51513        39 -87.52   0    1.219
      4010    188.1309   1012.8480     245.6792      46.1062        11  42.72   0    1.028
      4011     98.1851    992.5255     1275.628     51.04233        53  79.91   0    1.065
      4012    354.8092   1005.6048     375.2522     46.74055        20   3.89   2    1.214
      4013    886.9052    994.0440     338.3878     46.19291        17  26.26   0    1.097
      4014    479.0019    986.1934     290.5124     46.32668        10  89.37   0    1.203
      4015    746.5193    995.9640     877.5637     49.12232        32 -26.54   2    1.156
      4016    710.5465   1000.8033     740.1395     48.59954        29 -36.54   0    1.123
      4017    845.0764    989.2326     310.6067     46.42515        10 -58.38   0    1.179
      4018    838.2577    989.5457     266.5509     46.45457        13 -87.36   0    1.038
      4019    421.3904    991.5891     215.2654     45.95604        13 -45.56   2    1.549
      4020    376.8828    975.5317     631.1559     47.73092        44  50.32   2    1.708
      4021    236.1124    943.2794     421.8925     46.72388        38  11.77   2    1.843
      4022    250.4729    517.6179     12454.27     87.67281       217  23.30   2    1.278
      4023    703.4391    973.5436     2093.979     54.46025        69  72.88   2    1.126
      4024    198.5002    989.2871     179.4122       45.404         5  89.99   0    1.795
      4025    880.9374    989.1098     324.5156      46.2478        19 -49.01   2    1.091
      4026    651.6237    979.3485     413.5643     47.16833        17 -67.99   0    1.215
      4027    209.9667    981.1702     240.7552      46.3282        13  75.00   2    1.325
      4028    865.4004    982.5258     336.3059     46.55079        29 -40.00   2    1.931
      4029    257.5057    978.2874     754.6315     48.43289        36 -22.44   2    1.063
      4030    221.5893    968.6219     261.1814     46.30559        15  68.02   0    1.988
      4031    440.5775   1000.8120     243.8859     46.22062        13  57.41   2    1.234
