NUMBER X_IMAGE Y_IMAGE FLUX_APER FLUXERR_APER ISOAREA_IMAGE THETA_IMAGE FLAGS ELONGATION                                          
      3143    896.3175    515.9700     665.4241     69.88735        24  60.91   2    1.441
      3144    423.8522    506.6414     15036.09     107.0907        70 -80.70   2    1.152
      3145    475.1910    468.2692     15840.77     108.6653       182  88.54   2    1.369
      3146    385.9320    516.5240     900.0506     70.46174        42  41.36   2    2.094
      3147    669.8678    507.9765     3470.488      78.6467        61  24.43   2    1.233
      3148    668.3297    488.5331     8615.665     92.18452       138 -79.79   2    3.654
      3149    802.1674    517.8469     1480.479     72.84769        47 -15.25   2    1.306
      3150    378.4609    519.5076      963.636     70.66653        23 -58.90   2    1.285
      3151    798.0294    525.4982     265.1209     68.00137         5  21.64   2    1.589
      3152    809.1398    500.6734     882.9679     70.77541        31  89.73   2    1.770
      3153    528.6837    471.9407     181494.4     295.0478       331  -4.01   2    1.226
      3154    460.8176    520.8135     3416.982     78.49193        32  13.19   2    1.133
      3155    296.8430    523.8408     468.6765     69.05634        15  24.25   2    1.332
      3156    851.0714    479.2850     12981.14     102.2559       284 -30.02   2    1.054
      3157    840.4831    524.4899     688.0895     69.96101        16  78.80   2    1.147
      3158    868.9031    512.6103     977.3939     71.07797        61  27.37   2    1.702
      3159    533.5173    507.3324     41507.57     153.0452       140  -6.49   2    1.571
      3160    493.5012    517.7179     3319.798     77.70913        60  22.56   2    1.526
      3161    494.8118    527.8264     902.3155     71.02102        11  23.74   2    1.516
      3162    436.3203    522.6693     689.7105        69.78        18  10.89   2    1.526
      3163    330.9791    527.2895     835.8165     70.06873        16 -33.77   2    1.476
      3164    317.7574    527.3962     330.3751     69.35448        12  -5.72   2    1.502
      3165    971.9855    498.0333     12788.99      102.465       150  48.67   2    1.115
      3166    992.7393    524.7822     426.7991     69.29508        12 -30.25   0    1.245
      3167    955.4472    527.6342     219.1835     68.61077         1  15.96   0    1.175
      3168     23.0194    530.3311      276.295     68.98862         5   3.92   0    1.122
      3169    544.4841    493.3283     45450.31     158.7922       191 -51.87   2    1.163
      3170    609.0199    521.2917     18470.63     113.6902        35 -59.59   2    1.166
      3171    605.2028    526.6035     10472.23     96.78798        27  -4.07   2    1.749
      3172    793.1416    521.0447     1890.465     73.93992        46  16.89   2    1.489
      3173    150.6783    515.8011     969.4734     71.05264        50  57.30   0    1.746
      3174     92.5415    520.7965     806.6588     70.71425        37  34.97   2    1.739
      3175    987.1028    528.3655     249.6066      67.9495         3 -70.53   0    1.316
      3176    385.5186    524.4160     2206.735     74.90574        30  27.47   2    1.144
      3177    540.4911    503.3035     21278.42     119.2801       150  23.62   2    2.166
      3178    614.4634    515.0401     25910.83     128.0057        48  52.04   2    1.138
      3179    612.0854    496.6279     84653.39     207.5105       174  46.38   2    1.410
      3180    562.2706    513.4687     16564.91     110.0513        77 -62.93   2    1.450
      3181    627.4161    487.0645     11807.58     99.87438       229 -39.69   2    1.485
      3182    297.1280    516.3834     820.4738     70.75864        42  18.83   2    1.744
      3183    583.7741    488.2150     32755.89     139.8174       346 -11.81   2    1.276
      3184    455.3198    533.3201     3793.702     79.08299         9  45.04   2    1.123
      3185    593.3798    510.5675     2672.552      76.6464        88  27.23   2    1.214
      3186    415.1536    483.5695     24722.54     126.0849       230 -62.13   2    1.298
      3187    703.0590    508.0296     10229.03     96.21522       145  67.64   2    1.352
      3188    959.7645    513.1495     1144.838     71.61138        63 -39.13   0    1.423
      3189   1021.6819    522.1345     703.0115     70.00948        33  45.39   8    1.302
      3190     80.5570    520.0005     592.6819     70.20879        34 -41.27   2    1.976
      3191    279.0366    525.3621     475.6284     69.45505        20  82.99   2    1.396
      3192     69.1129    530.8450     363.1436     68.70814         8  43.54   0    1.011
      3193    579.7078    503.6250     19977.05     116.6627       115  41.14   2    1.836
      3194    491.7495    496.0150     23399.01     123.5708       112 -73.79   2    1.474
      3195    559.3213    507.8563     12064.67     100.1982       151  -7.92   2    1.855
      3196    640.0880    504.3855     8631.651     92.22393       112 -45.08   2    1.140
      3197    673.3097    524.0210     1703.884     72.82996        39  73.78   2    1.101
      3198    372.3301    528.6805     433.4039     68.94016        11  66.89   2    1.300
      3199    904.8204    524.1897     471.8692     69.44274        27  89.69   2    1.186
      3200    446.1648    518.8593     25390.53     127.0786        62   2.22   2    1.117
      3201    728.3726    492.7909     110138.7     233.8737       183  86.54   2    1.170
      3202    559.7711    494.0366      66918.3     187.2893       269 -27.08   2    1.019
      3203    616.4886    530.4937      7503.72      89.4011        15 -77.08   2    1.105
      3204    147.2290    524.9761     201.7609     68.93173         1  62.15   0    2.766
      3205    448.1802    522.8870     24677.92     125.5905        63  16.19   2    1.227
      3206    726.5693    516.7323     13353.71     103.3328        72 -89.17   2    1.163
      3207    343.1074    521.2920     3166.115     77.59458        50 -43.50   2    1.135
      3208    344.9805    525.7202     2291.836     75.33648        41 -11.90   2    1.285
      3209    328.0778    522.8403      1279.38     72.03711        43  -4.10   2    1.395
      3210    762.9029    501.2470     6110.399     85.48196       158 -53.48   2    1.530
      3211    715.9052    517.2211     6711.029     87.06422        68 -15.55   2    1.277
      3212    998.9003    511.9550      5226.32     82.78432        94 -81.80   2    1.120
      3213    999.6823    528.1898     477.9168     69.46253        19 -55.37   0    1.717
      3214    224.4196    505.0034     3869.212     79.79061       116 -68.01   2    1.513
      3215    878.7131    510.9453     2019.921     73.98573       112  -2.98   2    1.654
      3216    776.3165    513.9055     3128.276     77.48367        76 -36.40   2    1.591
      3217    425.3195    532.3376     518.2903     69.21943        19 -31.60   2    1.825
      3218    907.1209    498.1434     2290.593     74.81258        73 -69.86   2    1.787
      3219    965.2029    531.8198      513.676     69.57944        17  18.03   2    1.061
      3220    550.4733    531.4825     21045.96     118.7268        28  36.07   2    1.304
      3221    509.2892    521.1000     16167.65     108.9892        55  24.75   2    2.278
      3222    525.8640    496.1028     19016.12     114.8888       195 -82.27   2    1.310
      3223    419.5175    527.9751     2617.031     76.14045        27  41.69   2    1.215
      3224    500.3409    499.7401     1872.835     74.23721        48 -87.64   2    1.542
      3225    858.7776    522.5828     359.5693     69.45009        34  41.16   2    1.264
      3226    276.6634    535.6764     338.3362     69.00433         8 -33.13   2    1.637
      3227    782.4852    532.7505     755.3189     69.99335        16 -17.83   0    1.076
      3228    913.8826    530.3322     1029.866     70.87922        34  26.54   2    1.278
      3229     31.6012    530.4101     635.1545     69.97511        28  18.77   0    1.277
      3230    523.9893    527.3022     57968.44     175.9463        42  58.17   2    1.107
      3231    352.7137    527.9880      15375.1     107.5661        44 -71.46   2    1.041
      3232    700.8000    524.3070     9028.489     93.33631        85 -24.96   2    1.885
      3233    770.4741    507.9686     2914.667     77.02374        90 -38.72   2    1.095
      3234    742.7615    533.5917     1345.458     72.60473        25   8.63   2    1.362
      3235    753.9730    526.9977      847.857     71.03002        44   4.84   2    1.225
      3236    318.8340    533.3077     311.2942     68.15552         6  60.81   2    1.341
      3237    120.5314    522.4945      743.895     69.76994        36  85.14   0    1.336
      3238     90.5948    526.8594     738.1812     70.49382        30 -81.43   2    1.339
      3239    198.4816    534.2326     257.6892      68.7382         3 -10.60   2    1.617
      3240    619.8631    525.3530      18339.5     113.7715        41 -61.00   2    1.158
      3241    543.7522    527.0067     9061.488     93.55586        33  76.75   2    1.698
      3242    762.8469    528.8748     10888.42     97.62713        42   6.11   2    1.067
      3243    662.3302    512.6108     16293.85     109.6089       171  -4.47   2    1.318
      3244    795.0087    487.4724     90204.74     213.5649       351 -42.99   2    1.118
      3245    312.1452    530.3453     1065.971     71.72452        30 -58.20   2    1.231
      3246    680.6360    530.4193     1069.515     71.91697        40  29.80   2    2.019
      3247    163.7506    508.6375     5135.431     83.16287       148 -29.90   2    1.333
      3248    927.7741    531.8303     474.5061      69.8252        13  73.44   0    1.388
      3249    245.6953    534.8776     342.3278     68.63925         9 -20.59   0    1.607
      3250     28.2561    537.9359     399.0341     69.39179         9  31.93   0    1.222
      3251    505.5201    525.5211     10429.49     96.28285        72 -37.66   2    1.013
      3252    650.8665    533.8663      16423.9     109.7597        26 -24.58   2    1.061
      3253    522.5045    538.5110     8212.605      91.1854        12 -41.82   2    1.145
      3254    453.7432    513.5334      12426.2     101.2723        82 -43.06   2    1.301
      3255    536.5429    531.4630     4375.433     81.37981        62 -24.36   2    1.631
      3256    770.5101    528.0235     2666.151     75.77333        52  69.47   2    1.126
      3257    632.0131    536.0057     2975.239     77.20227        21 -14.61   2    1.230
      3258     39.2860    535.9039     519.2922     69.22272        18  48.00   0    1.232
      3259    216.2903    538.0487      335.737     68.61742         8 -31.31   0    1.192
      3260    606.2924    511.4550     14084.58     104.6796       125 -70.47   2    1.207
      3261    762.9944    536.7541     3363.777      78.5037        20  -8.71   2    1.307
      3262    284.5352    525.8916     821.6885     70.20853        37  68.56   2    1.642
      3263    965.8092    539.8198     324.7754     68.95966         8  36.98   2    1.219
      3264    549.6031    535.2031     20757.36     118.5031        29  45.53   2    1.021
      3265    369.2501    522.3623     1302.814       72.111        68  68.09   2    1.125
      3266    900.9949    526.5012     605.1475     69.87758        34  48.81   2    3.087
      3267     89.9435    533.3917      537.928     69.84521        27  72.26   2    1.558
      3268    137.0094    535.2136     710.6418     70.21986        24 -40.48   2    1.152
      3269    915.2218    540.4760     539.5939     69.85064        16   5.28   0    1.127
      3270    646.1207    534.8835     13069.15     102.3242        35  52.30   2    1.453
      3271    360.5057    526.6639     2496.232      75.4347        77 -12.43   2    1.177
      3272    742.0749    525.8735     3295.735      77.8062        72  36.09   2    1.239
      3273     11.5681    535.1223     399.0026     69.20386        11  16.98   0    1.150
      3274    798.6600    534.4926     293.2056     68.47641         9  40.68   0    1.931
      3275    920.6669    541.2646     297.1628     68.67933         5 -17.66   0    1.163
      3276     55.3250    544.3240     510.8491     69.00662         9 -40.06   2    1.408
      3277    153.6818    542.3316     496.8552     69.14902        10  46.39   2    1.452
      3278     87.0199    541.4952     395.9515     68.62717        11   7.58   2    1.068
      3279    631.1766    524.7834     13976.85     104.9428        85 -13.70   2    1.103
      3280    764.8842    523.1945     13465.84     103.7048       103 -17.51   2    1.187
      3281    837.0359    510.3407      22323.7     121.4699       192  12.29   2    1.099
      3282    392.7802    511.0683      12727.6     102.0741       150  83.95   2    1.374
      3283    504.5079    540.4926     387.0146     68.97602        10  75.54   2    1.399
      3284    824.3224    537.9297     626.8417     69.57493        22 -21.73   2    1.749
      3285    614.6746    522.6261     22812.68     122.3814        82 -61.59   2    1.415
      3286    470.7446    511.6298     34809.43     142.8434       163   2.79   2    1.025
      3287    366.8434    539.0020     2234.101     75.33508        55  12.82   2    2.430
      3288    464.6646    546.3140     1348.286     71.89297         9  39.09   2    1.554
      3289    846.3544    522.3320     1753.272     73.51701       105 -76.80   2    1.460
      3290    482.2892    543.3343     474.5096     69.07553         7 -52.10   2    1.654
      3291    758.9402    514.6987     1632.503     72.78592        76 -86.69   2    2.102
      3292    794.0057    513.1129     12346.01     101.2209       139 -61.63   2    1.465
      3293    776.0206    538.3383     897.3793     70.82167        34 -20.11   2    1.379
      3294    712.8261    540.3916     553.7263     69.89661        21 -32.74   2    2.878
      3295    167.0300    530.9353     2576.944      76.0207        67 -22.56   0    1.058
      3296    935.9235    538.5690      1153.71     71.63953        32  21.05   2    1.100
      3297    887.0104    541.2930     648.7593     70.01928        23  16.64   2    1.259
      3298    175.0068    543.5148     449.6625     69.55741        12   0.47   2    1.466
      3299    591.5880    521.5901     28283.74     132.1516        57 -74.64   2    1.524
      3300    475.4666    519.1321     32853.51     139.6968        78 -81.61   2    1.184
      3301    322.8390    536.9800     455.9723     69.95118        11  47.86   2    1.487
      3302    641.2087    740.1836     585.9842     69.81522        14  43.39   2    1.472
      3303   1006.1235   1019.4742     96545.93     220.0915       360   3.75   8    1.096
      3304    689.0037   1022.3688     1835.768     74.12364        44  -1.42  10    1.805
      3305    668.3443    981.5474      25234.3      127.004       204  73.95   2    1.058
      3306     22.5002    892.8947     115881.5     239.1718       609 -73.26   2    1.053
      3307    826.0247    752.9990     1941.322     74.09607        70  21.06   2    1.428
      3308    598.6205    786.7197     740.2985     70.50064        34  54.24   2    1.297
      3309    209.4422    747.9185     446.6096     68.98367        18  45.02   0    1.529
      3310     41.9033    769.2551     3821.964     79.16418       106 -65.14   2    1.193
      3311    319.0307    728.8242     1675.704     73.63123       103  54.93   2    1.585
      3312    312.8351    734.0432     1182.381     71.91167        62  28.18   2    1.160
      3313    323.1380    742.1507     14950.48     106.7871       193  65.77   2    1.076
      3314    314.9963    739.9944     1247.181     71.93545        29 -11.81   2    1.390
      3315    780.8188    739.7235     726.2772     70.45543        27 -30.00   2    1.437
      3316    787.7068    746.6974     754.5902     69.80477        22  -0.67   2    1.503
      3317    789.3149    739.2348     7265.925     88.79453        84 -76.77   2    1.047
      3318    710.9382    747.4525     385.6031     69.15984        10  87.61   0    1.344
      3319     91.2835    747.2856     316.7527     68.74413         8 -45.47   0    1.237
      3320    989.3070    741.6508     1084.469     70.87066        62 -69.31   2    2.136
      3321    908.0405    745.9655      510.743     69.56985        17   5.39   0    1.029
      3322    132.5064    745.2603     508.0172      68.9973        25 -61.01   2    1.369
      3323    137.6527    735.1739     18258.97     113.6105       203  -3.87   2    1.079
      3324    134.9899    725.3328     649.5136     70.02173        38 -43.12   2    1.949
      3325    126.5513    745.2767     1203.709     71.61646        51 -79.72   2    1.177
      3326    127.6683    739.6777     434.5546     68.94395         8 -20.96   2    1.660
      3327    101.8168    744.8325     959.4567     71.38621        34   9.77   2    1.139
      3328    537.1296    744.3878     442.9613     69.34807        14  58.36   2    1.994
      3329    541.7139    742.1238     453.1318     68.81627        14  -7.11   2    1.181
      3330    379.3596    745.4166      393.772     69.74879         8 -50.42   0    1.128
      3331    124.4169    733.3574     890.3206     71.16576        62 -83.08   2    1.263
      3332    798.9606    743.8004     762.1115     70.75513        23  56.98   0    1.402
      3333    182.4254    743.6314     964.0708     71.40089        38 -39.06   2    1.657
      3334    190.1654    740.2105     1189.293     72.11423        39  15.10   2    1.025
      3335    770.3245    741.4379     462.9484     69.41354        15  82.82   2    1.099
      3336    769.6801    734.1013     953.7137      70.4501        40 -68.95   2    2.315
      3337    460.8868    740.6673     865.6865     70.35081        33  62.90   2    1.532
      3338    465.3755    733.1578     1153.374     72.00094        51 -86.63   2    2.200
      3339    423.5392    742.1193     323.2525     68.57606         8 -65.51   0    1.428
      3340    139.2665    751.1680     258.9722     68.74245         4 -86.34   0    1.820
      3341    207.7442    737.6801     846.8792     70.29003        30 -53.53   2    1.059
      3342    220.6875    739.2024     3552.012     78.88194        87   5.23   2    1.064
      3343    214.1030    733.9140     472.9188      69.0703        24  11.66   2    1.627
      3344     84.0768    741.3658     1146.666     71.61718        38 -51.77   0    1.084
      3345    873.1095    738.8552     1162.779     71.30413        66 -23.82   2    1.227
      3346    879.3598    735.4976       653.54     69.28738        36  83.62   2    1.234
      3347    883.0159    731.9859     511.6839     69.57293        16  81.40   2    1.141
      3348    659.5826    741.1169     231.5687     68.65178         3 -53.49   0    2.004
      3349    163.9896    740.8748     550.3174     69.88552        22  16.98   0    1.223
      3350    441.0383    739.2675     719.2793      70.2478        17  48.91   0    1.157
      3351    716.5038    953.5123     1104.954     71.11958        22  75.43   2    1.249
      3352    965.7190    736.1409     549.6931     69.32246        27  60.69   2    1.572
      3353    963.2936    731.7249     624.0298     69.56575        35   4.08   2    1.785
      3354    957.8427    730.1222     536.9666     69.65547        19  40.79   2    1.122
      3355    156.7817    738.1716     298.2475     69.24912         5  50.68   0    1.038
      3356    853.4818    745.6165     1002.071     71.15684        61  56.87   2    1.615
      3357    675.8461    737.4661     398.7585     69.20306        14  47.09   2    2.154
      3358    664.2072    729.3707     706.7101     70.57695        67  -8.85   2    2.108
      3359    671.5254    731.5027     383.5863      68.5862         7 -41.17   2    1.262
      3360    674.0576    728.3196     516.0218     69.21198        15 -10.25   2    1.150
      3361    450.3080    736.2354     666.1624     69.32877        12 -49.90   0    1.466
      3362    804.3293    730.5298     397.7569     69.01141        18 -72.74   2    2.823
      3363    800.4527    717.4691     5209.123     83.36401       139  26.80   2    1.535
      3364    904.6592    735.8636     265.1949     68.76301         4 -22.03   0    1.331
      3365     81.9048    734.1674     434.7729     68.56604        16 -17.69   2    1.400
      3366     76.6375    734.6158     345.0901     69.58999        12  51.54   2    1.655
      3367   1008.3667    734.6907      316.752     68.36438         7 -47.00   0    1.125
      3368    913.7499    733.8191     513.6391     69.95246        15  61.97   0    1.081
      3369    823.3948    733.0556      1181.28     71.90818        50 -57.34   2    1.168
      3370    810.4126    696.1984     357.3582     69.06696        12  76.93   2    1.583
      3371    846.1575    716.1042     546.5908     68.93568        29  16.97   2    1.375
      3372    844.7767    690.5475     1234.524     72.07627        52  47.43   2    1.612
      3373    850.6094    685.4229     1266.116     72.17582        43 -77.04   2    1.188
      3374    843.7048    703.6931     899.2432     70.64363        72 -19.62   2    1.381
      3375    835.8204    699.9927     3412.939     78.48022       130 -28.64   2    1.236
      3376    825.2932    694.9534     571.3134     69.20547        23 -35.94   2    1.333
      3377    829.3999    689.1861     771.6128     70.41692        46 -45.92   2    2.038
      3378    851.4951    695.5153     568.4484     69.57127        17  -9.74   2    1.167
      3379    816.7507    718.1085     818.5327     70.19832        46 -82.91   2    1.726
      3380    853.5036    700.8160     997.4382     70.59101        43 -59.65   2    1.480
      3381    849.3265    700.3304     870.9952      70.5527        11 -62.34   2    1.724
      3382    846.6663    723.7971     2256.202      75.2289       104  21.12   2    1.480
      3383    814.4269    703.9714     5957.743      85.8367        92  37.55   2    1.156
      3384    830.8154    718.2665     93952.83      217.517       463 -77.89   2    1.075
      3385    821.4266    708.9988     2563.718     76.32301        77 -37.34   2    1.489
      3386     11.2905    734.8501     293.7057     68.47807         5  -7.52   0    2.150
      3387    161.7523    732.9601     700.7908     70.18797        24   0.18   0    1.061
      3388    438.4289    733.1880     319.5953     69.13112         8  41.27   0    2.004
      3389    202.5203    730.8561     1102.388     71.11138        35 -67.61   0    1.111
      3390    188.9244    729.9461     553.9183     69.52379        32  56.49   2    1.815
      3391    184.0079    724.3622     952.0507     71.36263        37 -17.21   2    1.348
      3392    982.0300    726.0024     12064.19     100.7154       146   1.28   2    1.041
      3393    980.1426    715.3265     852.3998     70.49277        56  28.98   2    1.765
      3394    895.0406    728.1750     567.7863     70.12817        27 -75.75   0    2.035
      3395    787.5085    726.8298     786.5829     69.72241        39  87.38   0    2.338
      3396    909.0126    725.2813     181.0519     68.48434         0 -73.40   2    1.376
      3397     16.4372    729.5942     439.6843     69.71177        11 -45.45   0    1.132
      3398    457.9769    728.9423     522.5063     69.60828        11  33.59   2    1.290
      3399    455.4822    722.6313     833.3039     70.43118        43 -46.01   2    1.609
      3400    441.9428    728.1958     362.2138      69.2711         6 -47.91   0    1.474
      3401    346.1821    728.9927     303.8769     68.89075         7   2.85   2    1.557
      3402    566.8163    727.9938     257.6852     68.73819         3   5.38   0    1.175
      3403    170.1472    726.2278     869.0018     70.91433        32  81.99   2    1.256
      3404    167.5661    717.6047     581.1519     70.17146        36 -68.55   2    2.049
      3405    100.3175    724.6798     1316.116     71.60967         9  48.99   2    1.348
      3406    105.1876    721.9431     4166.491     80.79419       118 -18.76   2    1.347
      3407     51.9703    723.9783     527.4399     69.99728        24  47.54   2    1.528
      3408     49.3991    719.2079     516.5229     69.58873        17  65.25   2    1.377
      3409     48.2737    712.3964     966.5533      71.0433        71 -80.04   2    1.593
      3410   1012.2614    725.7828      572.498     69.77131        17  40.94   0    1.112
      3411   1004.6393    725.9188     660.8142     69.87235        24  26.80   2    1.225
      3412    601.2323    727.0109     193.3306     68.90393         1   4.16   0    1.188
      3413    443.2737    719.3861     1962.628      74.3367        96  45.17   0    1.939
      3414    877.3939    723.2605     633.1766     70.15446        36 -55.11   0    1.399
      3415    471.7379    723.4448      556.975     69.72072        13 -52.23   0    1.768
      3416    931.0635    722.0214     925.2946     71.09451        28  77.77   0    1.075
      3417    160.0174    721.9402     712.6148     70.22624        43 -38.29   2    1.367
      3418    331.3824    723.5839     312.9527     68.92068         7  39.24   0    1.157
      3419    217.6591    723.1097     584.2426     69.43564        17  64.21   0    1.100
      3420    151.5024    721.5083     403.2195     68.65123        12 -10.93   2    1.293
      3421    148.9970    718.7583     355.0993     69.43546        10  53.40   2    1.222
      3422    917.6345    720.8147     281.4312     69.38177         4  73.99   0    1.448
      3423    199.9844    720.6669     455.7037     69.38982        15  18.28   2    1.230
      3424    195.6469    720.1553      400.818     69.39764        12   2.89   2    1.326
      3425     72.9871    719.1418     449.4067     69.55658         9  88.80   0    1.178
      3426    701.3785    719.1111     347.4254     68.65613         6  15.76   0    1.312
      3427     18.7883    717.8603     511.8223     69.76022        15 -44.52   0    1.125
      3428    950.5067    717.2601     399.2221     68.82738        11   5.63   0    1.032
      3429    346.7408    716.4894     523.6199     69.23692        13 -51.55   0    1.755
      3430    340.8571    703.0473     435.5446     69.51127        15   2.26   2    1.888
      3431    334.0218    713.0461     562.7367     70.11179        17 -68.95   2    1.220
      3432    323.3301    716.6787     435.0337     68.94553        12  41.41   2    1.223
      3433    319.7709    716.6060     492.4454     69.88357        15 -11.78   2    1.009
      3434    334.4966    702.5159     484.9256     69.10979        13  41.07   2    1.132
      3435    328.7523    711.6483      1130.66     71.92921        35 -12.70   2    1.221
      3436    331.1858    706.5729     971.4105     71.42426        35 -57.65   2    1.421
      3437    969.0143    715.3157     541.9299     69.67166        15  -6.69   2    1.096
      3438    964.3447    711.5144     1159.125     71.29248        47   7.50   2    1.176
      3439    996.7143    714.9947     277.6017     68.99293         4  85.31   0    1.065
      3440    517.1855    714.6327     551.2076     70.25992         9  17.66   0    1.215
      3441    450.4986    714.3856     375.1293     68.93685         6  85.50   0    1.065
      3442    122.9314    713.1282     667.7634     69.89496        26  72.52   0    1.409
      3443     33.3022    714.6499     411.1237     68.67739        12 -48.58   0    1.163
      3444    926.1083    710.9300     496.2708     69.33508        29 -87.47   0    2.057
      3445    552.5829    713.2097     390.1089     69.17464         7  76.96   0    1.203
      3446    204.8898    711.4537     746.2767     69.96399        28 -60.30   0    1.968
      3447    147.3204    711.1849     950.8395     70.80943        30 -76.25   0    1.165
      3448    888.4807    712.3787     427.4845     69.29733        16  82.35   2    1.525
      3449    510.6620    711.4791     528.6251     69.25336        13 -71.75   0    1.546
      3450    106.8215    710.5447     496.0975       69.522        19 -35.20   2    1.413
      3451    111.3078    707.5355     668.3582     69.71042        23 -76.71   2    1.148
      3452    873.4629    710.5872     164.2814     68.42867         0  -0.06   0    2.948
      3453    525.0378    709.3836     716.4955     70.79256        15 -79.22   2    1.424
      3454    518.1906    704.1766     383.4822     69.34084         9 -72.47   2    3.175
      3455    514.3239    698.7654     1998.557     74.27142        62  26.97   2    1.491
      3456    527.1014    703.3491     937.8831     70.39901        47  29.35   2    2.548
      3457    512.7723    689.4807     8291.593     91.52439        90  -2.89   2    1.582
      3458    527.2215    695.3862     11978.67     100.3927       109 -53.12   2    1.242
      3459    520.9713    690.8792     5815.641     85.15446        73 -72.77   2    1.096
      3460     81.7720    710.4027     247.9787     69.08395         3 -18.18   0    1.620
      3461    972.7122    707.0340     975.0798     70.70333        32  75.20   0    1.160
      3462    542.0330    707.5366     1677.528     73.28248        48  62.49   2    2.143
      3463    545.6311    702.7011     1435.984     71.80806        33  -1.92   2    1.393
      3464    189.4488    706.3109     906.1763      70.4815        37  -5.67   0    1.294
      3465    952.1365    706.3007     337.0578     68.43185        11  28.60   0    1.464
      3466    444.9554    707.2611     162.7361     68.42353         2 -22.61   0    1.023
      3467   1003.5750    703.1619     963.4859     71.58111        41  66.33   0    1.421
      3468    936.2990    699.5359     411.9867     68.68025        20 -75.09   2    1.564
      3469   1014.9391    702.3887     1038.228     71.45463        30 -41.20   8    1.061
      3470    133.2208    707.4258     360.8116     69.45415        10 -57.85   0    1.374
      3471    101.6906    703.5133     581.6016     69.61423        17   0.52   0    1.155
      3472    913.2080    700.5242     1589.588     73.00924        52  22.16   0    1.194
      3473    281.7701    858.7805     311.6216     69.29301        11 -13.01   2    1.840
      3474    175.4958    702.6506     298.4323     68.30345         9  40.83   0    1.452
      3475    988.4356    703.5119     313.6879     68.54435         6   3.75   0    1.042
      3476     57.1805    699.8193     1476.802     73.01471        45  66.93   2    1.124
      3477     55.2380    692.8723      491.275     69.50623        17  38.16   2    1.323
      3478    965.4121    700.7730     507.6707     69.74669        13  -3.45   0    1.042
      3479    868.6836    698.8902     350.9745     68.85717         7  23.38   0    1.091
      3480    114.9932    699.4721      292.796     68.85418         7 -48.04   2    1.497
      3481    876.6631    698.5547     398.0039     69.20058         9 -46.03   2    1.148
      3482    881.2392    693.0195        444.7     69.91454        22 -25.50   2    1.608
      3483    922.3951    694.2661     2178.262      74.8193        68  54.25   2    1.140
      3484     80.5098    695.5583      583.678     69.43379        21 -31.82   0    1.426
      3485    900.8286    695.1539     422.4476     69.65556        15 -38.66   0    1.124
      3486    892.5002    695.2873     398.9436     68.63708        11  -9.97   0    1.562
      3487    188.7435    694.0187     265.0797     68.95167         3 -82.01   0    1.069
      3488    126.7318    693.2499     611.3333      69.8977        16  36.07   0    1.030
      3489     25.8233    693.1953       330.45      69.1668        12 -45.13   0    1.929
      3490    146.9185    682.8842     1418.491     72.11458        41 -81.55   2    1.227
      3491    143.4587    691.5026     618.9548     69.54916        23 -62.72   2    1.239
      3492    138.3781    690.3459     584.7667     69.99746        25  62.06   2    1.275
      3493     16.8274    690.8021     686.4586     70.51171        34  75.34   2    1.246
      3494     15.0609    682.2560     696.0191     70.35776        50 -66.09   2    1.492
      3495    982.9957    691.0976     621.6435     69.93121        22  23.15   0    1.241
      3496    865.2243    688.7541     1491.649     73.06091        65 -44.37   2    1.306
      3497     97.8760    691.1363     392.3102     69.18188        17  66.01   2    1.128
      3498     91.4947    682.4470      16438.8     109.5531       190  83.29   2    1.103
      3499    902.5767    688.7442     436.0893     69.32555        20 -55.63   2    1.435
      3500    816.1976    689.8458     581.0701     69.98546        13  45.44   0    1.115
      3501    385.6204    688.2050     406.3255      69.2279         8 -54.08   0    1.492
      3502    211.2266    689.7751      777.244     70.80373        27  -7.35   0    1.470
      3503    800.1270    689.8365     350.1682     69.04329         8  37.77   2    1.681
      3504    804.8052    687.4442     838.6185     71.00046        31  57.27   2    1.432
      3505    613.6858    688.6885     804.6227     70.33856        30  19.89   0    1.308
      3506    960.2397    671.6639     729.4439     70.28068        29 -64.34   2    1.233
      3507    955.8959    682.4197     19375.27     115.4844       193 -64.32   2    1.065
      3508    946.3038    682.8050      1255.46      71.9616        49 -67.77   2    1.475
      3509   1005.4277    686.8599     376.9821     69.31953        15  71.98   0    1.500
      3510     22.6084    688.0836     349.7207     69.04182         9 -15.23   0    1.361
      3511    163.4509    685.6359     721.9722     70.25652        33  57.65   2    1.077
      3512    162.1605    680.1653     542.5217     69.67359        27  13.78   2    1.161
      3513    233.0576    684.4210     1032.483     71.25391        34 -33.48   0    1.265
      3514     73.9066    684.1568     572.5107     69.20941        18  12.87   0    1.084
      3515    889.5868    648.0022     708.0223     70.21137        24  51.15   2    1.162
      3516    917.2961    683.4883     463.4023     69.03898        36  23.29   2    1.286
      3517    906.8331    635.5828      12414.4     101.6308       172 -61.78   2    1.312
      3518    895.6331    652.6165     667.1613       70.634        32 -35.42   2    1.238
      3519    901.5820    659.3311     875.7148     70.93584        42 -52.10   2    1.495
      3520    909.2178    653.5543     12559.07      101.826       237  41.68   2    1.088
      3521    915.3163    675.5142     1378.055     72.16762        48 -89.24   2    1.219
      3522    906.7897    671.4035     12463.57     101.3561       203  38.69   2    1.321
      3523    919.3447    652.6475      1941.71     74.27272        52   2.10   2    1.147
      3524    923.0116    648.4976     1482.148     72.67402        34  50.39   2    1.156
