NUMBER X_IMAGE Y_IMAGE FLUX_APER FLUXERR_APER ISOAREA_IMAGE THETA_IMAGE FLAGS ELONGATION                                             
      2767    462.0133    438.9599     67906.55     296.9939       204   0.48   2    1.371
      2768    310.8334    463.1500     3037.183      217.695        32 -64.97   0    1.496
      2769    270.8972    462.9773     1404.696     213.5695        23  49.64   2    1.756
      2770    348.6211    468.1673     2004.351     217.4117        44   0.67   2    1.490
      2771    652.8437    459.3484     8002.439      225.196        66  30.96   2    1.485
      2772    398.8317    472.8304     1775.123     217.0861        14   9.10   2    1.546
      2773    927.5955    475.6351     1126.332     216.1617        10 -45.39   0    1.071
      2774    243.5521    442.2118     11444.94     230.4244       140 -53.01   2    1.470
      2775    496.6037    456.8222     58923.59     286.1624        90  55.56   2    1.386
      2776    650.7131    444.4490     40303.45     264.3495       106  45.04   2    1.108
      2777    474.7187    450.3482     3968.199     217.8336        95   9.12   2    3.126
      2778    821.5413    462.9900     3919.345     219.5286        42 -87.86   2    1.521
      2779    356.9950    468.6936     10549.84     228.0977        43  63.42   2    1.227
      2780     95.7957    467.2954      6762.06     222.9135        57 -23.62   0    1.071
      2781    884.6241    477.5362     860.4642      215.185         4 -10.79   0    1.036
      2782    241.6245    457.5836     10739.87      229.478        83  74.70   2    1.080
      2783    960.0016    480.0000     2449.685     216.8604        14   0.88   2    2.210
      2784    700.1697    439.3695     145302.6     368.4068       200 -70.28   2    1.429
      2785    528.9733    457.8927     31335.52     253.1556       101  27.84   2    1.451
      2786    461.2209    463.4203     35504.22      260.666        85 -28.41   2    1.198
      2787    704.7437    458.1838     32592.76     256.6953       147 -31.10   2    1.918
      2788    578.2862    471.0123     8704.199     225.0158        42   2.63   2    1.243
      2789    718.3661    469.3865     2522.274     218.7344        23 -70.52   2    1.199
      2790    899.9900    478.4923     1761.344     215.8786        12  26.84   2    1.069
      2791    288.5536    466.3726     2632.146     218.3011        47 -71.18   2    1.444
      2792    238.5286    472.8939     2868.022     216.2692        32   8.40   2    1.108
      2793    640.9349    472.1810     12004.24     230.0572        41 -53.13   2    1.166
      2794    710.2408    416.4767     143202.4      365.941       296 -84.99   2    1.090
      2795    837.9221    472.8352     1285.385      215.197        22  63.36   2    1.621
      2796    180.0296    473.7069     3326.856     215.7343        26 -32.35   2    1.052
      2797    320.0654    481.9942     466.7714     214.0197         0  63.54   0    1.016
      2798    632.4987    453.5359     26354.58     247.0083        90  46.47   2    1.209
      2799    561.9632    472.0070     47649.44     274.6704        48 -35.88   2    1.096
      2800    369.5212    456.6557     4637.772     218.7803        80 -42.84   2    2.649
      2801    789.5567    458.0645     43003.48      268.443       152  -7.37   2    1.244
      2802    363.0555    472.9965     38588.55     263.8059        55 -21.88   2    1.118
      2803    627.1351    470.0885     2892.101     216.3036        47 -77.39   2    1.069
      2804    137.5633    474.0780     2256.562     216.5854        34  26.81   0    1.369
      2805    209.3381    473.7084     2148.279     215.2396        38  19.75   2    1.582
      2806    119.6024    479.2007     1411.407     215.3777        18  -1.05   2    1.062
      2807    512.4971    477.9811     69555.43     296.1086        18  85.98   2    1.624
      2808    586.1301    474.3528     63413.17     290.9643        39 -69.73   2    1.171
      2809    363.7105    467.5184     49921.54     275.8168        67  23.76   2    1.150
      2810    698.0263    456.6476     44468.41     271.0724       112 -78.64   2    1.262
      2811    781.5002    478.0184     5041.062     219.3485        24  74.45   2    1.185
      2812    417.3355    473.1571     2479.417     216.9028        34 -67.95   2    1.630
      2813    369.9910    479.9787      2075.85     216.3277        21  43.47   2    1.203
      2814    327.4037    477.3757     2021.653     216.8441        23  42.47   2    1.363
      2815    330.3306    462.9221      14367.7     232.1012       106 -24.30   0    1.446
      2816    183.9788    477.9733     2143.928     217.6098        29   6.28   2    1.234
      2817    919.8995    479.9016     1299.517     212.2091        13  41.86   0    1.120
      2818    300.7630    457.6598     11807.26     229.7928        90  72.32   2    1.332
      2819    280.8929    462.8056      2421.38     216.8202        66 -85.37   2    1.391
      2820    641.8859    442.6278     161657.6     380.8514       252  86.83   2    1.128
      2821    567.0222    473.5136     18732.58     237.8346        48  -7.35   2    1.552
      2822    853.7952    465.7971     3125.961     217.8208        75 -57.66   2    1.665
      2823    829.4860    481.5046     741.4358     213.8149         5 -48.43   2    1.349
      2824    301.6849    476.0761     2195.857     214.7098        22 -39.90   0    1.326
      2825     53.3820    478.6717      2163.16     217.0455        28  47.61   0    1.092
      2826    229.7419    460.4312     16412.82     235.3519       105 -46.77   2    1.146
      2827    948.6904    467.0792     2788.313     216.7495        58 -89.58   2    1.247
      2828    380.3396    460.1905     4567.086     220.4374        62  61.08   2    1.317
      2829    675.8795    471.8565      28664.7     250.3922        68 -32.89   2    1.658
      2830    861.1129    479.8584     1908.267     214.8952        19  70.47   2    1.191
      2831    182.3253    468.4659     4959.555     219.8195        57  89.36   2    1.154
      2832     11.9293    484.3707     1128.789     214.9723        11  15.16   0    1.216
      2833     76.5845    486.7311     511.6275     214.6841         0  71.74   0    1.594
      2834    291.4611    474.2670     1304.071     215.2238        31 -39.01   2    1.617
      2835    155.6598    479.6005     2205.891     216.5132        28 -53.29   2    1.076
      2836    707.0524    465.8927      26394.8     247.5784       102 -33.01   2    2.206
      2837    380.8470    476.8666     1121.673     214.9621        13  51.81   2    2.848
      2838   1017.0239    474.8630     1471.151     216.0592        28  64.11   0    1.839
      2839    184.1235    487.9255     495.6944     212.2518         0  45.58   0    1.277
      2840    242.7133    467.4701     5073.199     219.3937        83 -15.29   2    1.402
      2841    970.3158    457.4045     2729.135     217.8488        61  45.75   2    2.803
      2842    329.3190    484.1106     1277.357     214.5871        14 -11.96   2    1.143
      2843    350.9044    483.8456     1174.744     213.2369        11 -27.91   2    1.463
      2844    377.4358    471.8990     5277.676     218.5075        69 -11.16   2    1.486
      2845    791.1699    473.1045     2788.383     214.9626        40  86.03   2    1.809
      2846    685.8979    423.4763     11064.04     227.6656       121  86.71   2    2.305
      2847    171.1742    473.3089     4605.978     218.1468        70  12.22   2    1.691
      2848   1013.6328    486.6177     1070.926     216.0826        12  11.02   2    1.362
      2849    707.8168    439.0882     229268.1     432.1836       211  83.44   2    1.449
      2850    563.8264    457.1560     121136.9     347.5723       151 -37.61   2    1.465
      2851    512.9910    453.8037     191231.2     404.4258       220 -56.96   2    1.102
      2852    682.0328    470.0854      37741.6     261.8328        92   1.71   2    1.053
      2853    621.0425    461.3943     35969.91     261.2169       121 -53.86   2    1.259
      2854    427.3090    464.2105     33616.11     256.9238       117  49.74   2    1.096
      2855    334.8491    479.0660     2770.277     217.3162        49  10.49   2    1.946
      2856    490.5853    473.7791     2165.627      217.049        24  80.22   2    2.730
      2857    787.5104    477.4880     3629.313     217.9437        49 -34.17   2    1.206
      2858    402.8714    466.4786     2576.431     215.8527        26  60.23   2    2.187
      2859    151.0245    463.3976     4439.162     220.2582        93  28.50   2    1.378
      2860    900.8638    482.7220     1863.284     215.4282        25 -68.80   2    1.274
      2861    895.9518    474.2120     2135.627      217.598        38  69.12   2    1.613
      2862    809.9741    487.3682     646.7703     215.4759         0   1.53   0    1.171
      2863    231.2231    482.6032     2133.335     216.4097        24 -14.74   2    1.134
      2864    569.4944    461.8622     39707.06     263.6523        98 -85.41   2    1.743
      2865    652.4298    470.2832     25500.46     246.9821        61  60.82   2    1.259
      2866    378.6584    445.4910     20623.27     240.2757       187  57.00   2    1.574
      2867    102.1168    483.4675      1704.12     214.6018        24  81.72   0    1.174
      2868    248.3867    476.3936     17619.75     237.4714        62 -12.21   2    1.207
      2869    543.5425    467.8079     284775.6     470.7025       147  19.02   2    1.334
      2870    523.9639    480.7142     33290.34     256.0304        43 -77.86   2    1.023
      2871    774.5015    484.1684     16777.71     234.1886        29  51.19   2    1.087
      2872    389.0039    477.9702     4648.436     221.1335        48 -69.25   2    2.014
      2873    867.1890    484.2144     1063.939     214.8792        16 -37.53   2    2.462
      2874    438.3146    477.9209     1122.429     213.7635        13 -46.64   2    2.267
      2875    974.3251    488.6722     2320.809     216.0827        11  52.04   2    1.916
      2876    811.8414    445.1468      22306.9     244.0146       136 -86.54   2    1.093
      2877   1022.7673    468.5001     3035.194     214.7187        36  73.72  10    2.243
      2878    220.5104    487.5023     847.5596     212.7628         6 -61.57   2    1.322
      2879    572.9882    487.5150     10621.09     227.6299        18 -30.44   2    2.288
      2880    718.7909    476.4746     1214.742     215.0957        31  82.64   2    1.380
      2881    696.0712    483.6873     803.2928     213.3023         4 -88.71   2    1.332
      2882    136.4238    482.5645     810.4752     215.7102         5  84.59   0    3.082
      2883     85.8790    487.9210     1072.782     213.0893         7 -11.89   0    1.240
      2884    835.1942    488.3969     1957.861     216.1593        16  21.68   2    1.517
      2885    424.0731    442.4755     15114.66     233.0923       156  67.64   2    1.671
      2886    276.0136    483.0172      5304.77     220.8865        32  72.84   2    1.089
      2887    314.3682    491.3734     364.7053     215.0715         0 -32.50   0    1.698
      2888    288.9519    494.1181     504.1151     212.8689         0  -6.96   0    1.974
      2889    944.4928    476.4783     3416.529     217.6422        35 -88.05   2    1.639
      2890    387.0174    487.7549     127991.2     353.6064        21  -4.19   2    1.129
      2891    761.5356    470.4779     36997.09     260.9537        85 -49.14   2    1.117
      2892    561.6885    445.9377     259531.9     452.9977       339 -17.17   2    1.114
      2893    484.9068    463.2115     9696.371     226.9399       118 -42.94   2    1.094
      2894    378.4034    489.8039     2750.407      217.288        14 -85.87   2    1.165
      2895    727.2246    443.2820     4460.406     219.7035       108 -46.36   2    1.756
      2896     57.5585    465.3985     39931.38     265.8564       166  -5.10   0    1.033
      2897    113.6235    492.3092     681.6627      212.522         0 -46.86   0    1.141
      2898    249.5185    481.5500     23608.84     244.0806        53   7.27   2    1.109
      2899    566.8049    491.4004     28071.36     250.6877        19 -17.59   2    1.497
      2900    859.9551    456.1266     10790.85     228.4236       125 -76.49   2    1.030
      2901    391.8717    471.9820     13302.66     232.3467       105 -70.58   2    1.058
      2902    404.0171    482.0580     1205.983     215.0831        12 -58.58   2    1.534
      2903    209.7850    479.8171     2398.332     216.7874        37 -51.65   2    1.553
      2904    273.1361    493.3770     505.7285     214.6756         0 -40.11   0    1.722
      2905    444.2663    486.9958     9590.735     226.7962        33 -84.85   2    1.225
      2906    625.7651    476.2456     9759.104     227.5909        61  47.33   2    1.760
      2907    668.9930    494.6997      1912.66     216.0948        12 -22.66   2    1.071
      2908    838.5003    480.8732     3191.488     215.5406        48 -56.62   2    1.425
      2909    419.9815    464.9787     23224.48     245.6964        66 -56.95   2    1.079
      2910    258.0693    492.0283     2296.204     216.6419        21 -46.46   0    1.070
      2911      5.0156    494.7743     711.8146      215.569         1  88.86   0    1.213
      2912    199.3182    494.0959     1069.634     213.6873         9 -15.50   2    1.243
      2913    933.0125    492.2964     1146.896     214.9983        11  69.90   2    1.103
      2914    674.5260    493.9691      1989.28     216.2042        13 -61.45   2    1.391
      2915    694.9463    495.5014     1606.534      213.861        25   6.26   2    2.378
      2916    807.5110    492.9569      1087.22     213.7127        12  52.50   2    1.134
      2917    290.3903    453.5615     99153.25      327.862       267 -66.03   2    1.077
      2918     94.8189    490.6658     2238.301     217.1523        26 -67.24   0    1.098
      2919    263.8039    468.4785     2350.284     217.3114        29 -74.25   2    1.641
      2920    960.2289    495.3951     925.3273     215.8745        10  -1.08   2    1.833
      2921    955.1346    493.4226      1193.68     215.6625        11   1.55   2    1.172
      2922    844.5178    488.0088     1728.922     215.8322        30  81.85   2    1.500
      2923    365.6850    482.7018     4670.569     218.2382        74  45.61   2    2.210
      2924    218.1132    491.5120     1638.231     215.1056        21 -54.81   2    1.260
      2925    259.2241    480.7562     3174.807      219.067        70  28.75   2    1.317
      2926    193.5092    494.1826     1566.644      214.404        21  30.33   2    1.501
      2927    302.8779    493.6591      1444.48      214.228        18 -14.10   2    1.333
      2928     58.0300    496.5095      1300.92     213.4195        14  -4.58   2    1.173
      2929    307.4786    496.4840     1050.024     213.0563         7 -34.04   2    1.070
      2930    230.4983    491.4433     1857.122     213.6213        22 -59.54   2    1.046
      2931    594.3421    478.6091     58206.43      285.838       115   3.31   2    1.218
      2932    563.4382    486.1421     37712.07     262.2887        61  -9.07   2    1.224
      2933    503.9504    486.1587     11846.99     230.4049        43 -79.89   2    1.491
      2934    694.6725    469.2928     7583.899     222.8978       149  22.18   2    1.173
      2935    368.1916    489.1107     1242.005     214.5363        13  34.87   2    2.136
      2936    694.4562    489.8247     2092.333     216.3513        25  44.08   2    1.467
      2937    267.1047    489.7559     1640.238     213.9096        22  73.81   0    1.487
      2938    225.4285    485.8731     1096.058     214.9253        31 -58.47   2    1.990
      2939    136.9881    500.0342     839.0692     216.3463         2 -24.47   0    1.004
      2940    462.5329    485.7450     22016.93     242.5899        75   7.10   2    1.118
      2941    400.4946    491.4896     27072.86     248.9393        38  69.05   2    1.141
      2942    772.0697    451.0028     12128.88     230.7822       128 -60.58   2    1.938
      2943    833.7253    462.5972     74818.71     302.8212       242  -3.42   2    1.127
      2944    235.5018    481.5169     1677.614     213.9635        17 -72.24   2    1.066
      2945    665.0727    498.6926    -42.31241     212.1367         0 -74.71   0    1.213
      2946    547.7614    457.1854     268201.8     460.2656       246  33.60   2    1.165
      2947    650.7838    488.6567     22092.68     243.7435        44 -74.39   2    1.165
      2948    753.1194    469.7065     28830.31     251.1088       124 -88.03   2    1.199
      2949    612.2148    475.2082      35863.2      260.104       197   5.92   2    1.276
      2950    439.1839    489.1789     5268.746     221.4176        37  45.85   2    1.644
      2951    334.5175    496.5184     2240.492      214.774        12  39.49   2    1.381
      2952    117.3072    483.2548     1780.536     214.7116        32  73.37   2    1.875
      2953    309.0100    484.2019     3090.594     217.7707        51 -54.09   0    1.938
      2954    223.6895    477.7160     1273.322     214.5813        16  88.66   2    2.153
      2955    210.6044    494.5622     1706.878      216.989        18  54.77   0    1.187
      2956    149.2553    485.4041     3595.717     219.0731        63  62.93   2    1.153
      2957    915.1472    497.4789     882.0764     213.4162         4 -36.36   2    1.720
      2958    944.9540    497.1364     498.6973     214.0657         0 -80.00   0    1.591
      2959     26.6530    494.2334     1600.003     216.2432        25 -55.59   2    1.115
      2960    933.9598    486.4093     3235.167      219.738        41  70.41   2    1.342
      2961    403.4974    496.4951     69493.78     296.0443        21 -61.94   2    1.249
      2962    578.6596    479.3171     44824.13      269.576       104   6.21   2    1.112
      2963    644.2565    477.8122     26327.14     249.0477       106  42.25   2    1.067
      2964    761.5085    448.3599     205774.2     414.4466       261 -68.09   2    1.176
      2965    773.6049    477.2625     13967.67     233.2284        95  71.53   2    1.585
      2966    664.9672    452.2741     20931.39     241.7373       226 -38.42   2    1.381
      2967    397.3912    481.3250     5964.393     221.8063        66 -81.76   2    1.269
      2968    736.8203    478.1118     2185.416     215.2929        37 -56.35   2    2.126
      2969    290.9487    483.0324     16706.33     236.2813       101 -15.18   2    1.103
      2970   1018.5922    495.2013     1096.998     214.9266        12 -83.83   0    1.635
      2971    928.1308    492.8150     1946.798     216.7376        25  55.53   2    1.144
      2972    609.6877    503.6710     28780.15     250.5345        10 -31.02   2    1.450
      2973    494.8578    489.8465     15974.33     235.3232        52  59.50   2    1.260
      2974    176.0069    494.1125     1867.628     216.0305        25 -37.85   0    1.541
      2975     13.0150    498.9886     774.7045     214.4633         0 -75.09   0    1.719
      2976    926.6559    498.8844     738.1927      213.208         0 -53.52   2    1.162
      2977    723.7691    484.6357     44988.24     271.6636        78 -66.19   2    1.076
      2978    377.6577    502.6863     8591.596     224.2888         9 -50.81   2    1.449
      2979    740.0153    492.2848     5098.485     220.0145        45 -76.28   2    1.242
      2980    466.9955    491.9842      3257.88     218.0077        38  46.64   2    1.660
      2981    820.3360    480.9753     13751.66     232.9424        91 -38.43   2    1.085
      2982    352.0627    477.6283     1544.825     214.9715        74 -37.26   2    2.599
      2983    585.9455    458.9179     131391.9      355.117       339  -1.56   2    1.514
      2984    782.8902    493.3611     4704.668     218.8746        37  51.00   2    1.286
      2985    192.6642    471.2602      8167.96     224.8516       122  71.77   2    1.955
      2986    684.7467    481.3849     9891.065     227.7697        55 -38.20   0    1.272
      2987    615.5541    487.5393     84042.58     312.0808       116   6.46   2    1.312
      2988    659.8287    471.1773     106051.8     333.9082       110 -82.92   2    1.419
      2989    377.5035    494.0117     1975.214     216.1841        32  54.14   2    1.250
      2990    708.6832    502.6646      1071.87     213.6905         9 -48.25   2    2.729
      2991    687.7726    495.1263     6765.086     222.9177        38 -44.14   2    1.273
      2992    119.0041    504.1719     848.7847      215.765         4 -86.10   0    1.188
      2993    918.4551    504.4753     740.0786      213.813         2  86.97   0    1.012
      2994    593.9965    469.8557     97175.83     325.2054       247  11.72   2    1.896
      2995    605.1166    486.8336     90556.05     318.0534       106  79.82   2    1.034
      2996    413.6270    495.0795     14044.47     232.7783        57 -17.58   2    1.882
      2997    191.0227    507.9529     664.9935      215.502         1 -16.40   0    1.005
      2998    497.5500    507.6488    -1679.356     214.5475         0  70.63   0    1.530
      2999    170.4989    505.5289     1723.933     212.8255        11 -79.33   2    1.107
      3000    621.5094    497.9993     17767.25     237.6631        41  32.18   2    1.190
      3001    359.8426    500.8172     2242.017     217.7489        32  59.80   2    1.292
      3002    161.0337    484.1220     4578.364     219.8692        77  87.96   2    1.327
      3003    994.4473    490.8978     3055.608     215.3459        55  61.87   2    1.209
      3004   1001.2166    491.5128     1056.569     214.2693        28 -87.27   2    1.680
      3005    511.0638    465.7928     107735.3     335.0772       195  69.97   2    1.552
      3006    643.6669    490.7423     22256.36     243.4231        73 -86.85   2    1.208
      3007    740.0995    501.1488       1842.5     213.6002        34  73.01   2    1.612
      3008    707.0146    477.3388     14382.41     233.2259       135  40.74   2    1.967
      3009    966.1691    502.1859      3316.53     219.2666        29  53.62   2    1.171
      3010    486.0232    492.1951     71104.56     299.4414        44 -66.21   2    1.684
      3011    613.5869    454.0798       291722     474.9648       373 -49.36   2    1.267
      3012    450.3260    474.4894       175572     391.6373       215  55.38   2    1.107
      3013    383.9871    496.7058     5279.223     220.2679        66 -33.93   2    1.102
      3014    399.6715    508.6709     3623.015     217.9348         8 -50.10   2    2.090
      3015    748.1849    483.2799     49130.02     274.9297       135 -15.15   2    1.209
      3016    332.1393    500.6567      3100.44     218.3742        27 -63.40   2    1.459
      3017    377.1548    485.4424     3633.344     217.9494        81  14.58   2    2.352
      3018    247.3295    489.0335     6411.557     222.4276        74 -88.16   2    1.365
      3019    307.8075    501.3415     1284.276     215.7921        15  85.46   2    1.649
      3020    102.4719    493.9287     1538.803     214.9628        43 -72.97   0    1.706
      3021     65.0098    499.3163     2738.512     217.2711        40  55.06   2    1.104
      3022     24.0615    500.6942     1763.921      214.088        26  52.40   2    1.223
      3023    814.6089    498.4457      2310.44     217.8458        27 -80.49   2    1.366
      3024    236.5377    498.2203     3381.457     218.1825        39  66.92   2    1.171
      3025    406.3009    500.0036     77267.62      305.307        39 -79.80   2    1.074
      3026    689.4886    503.9642     1473.495     214.2698        12  71.94   2    1.214
      3027    181.5014    507.0157     1565.745     214.4027        15  82.71   2    1.181
      3028    664.9305    472.8454     74573.82     302.5715       125 -76.57   2    1.774
      3029    535.9343    493.4915     64345.96       291.07        68 -57.09   2    1.084
      3030    559.9465    477.5243     58603.35     285.3665       146  49.05   2    1.657
      3031    464.5314    473.6953     93425.78     320.4251       192 -33.35   2    1.039
      3032    769.8195    488.0741     32552.28     256.1451        88  47.88   2    1.184
      3033    694.2814    507.5793     2790.326     217.3447        22   0.80   2    1.467
      3034    775.6964    503.0302     2694.151     214.8272        25  46.74   2    1.365
      3035    314.3254    502.5340     3056.185     217.1306        28 -71.82   0    1.284
      3036    909.2144    505.4755     2332.927     217.2868        25 -76.73   2    1.020
      3037    541.9218    478.1530     296973.9     478.0966       220 -35.16   2    1.212
      3038    589.5179    501.1902     58711.52     285.9335        37  43.22   2    1.361
      3039    683.0193    456.6973     233993.6     434.9544       288 -68.37   2    1.320
      3040    452.3949    457.3205     245191.8     443.9892       358 -78.06   2    1.458
      3041    673.7749    498.4969     2749.868     214.9073        22  85.31   2    1.655
      3042    785.9831    513.7692     1274.317     216.3729        15  -9.86   2    2.194
      3043    252.6059    509.2149     1406.589     215.3708         8 -66.59   2    1.761
      3044    219.9808    514.0000     4248.515     219.4057        21  -1.05   2    2.488
      3045    242.1938    501.8185     4543.403     219.8201        56 -19.52   2    1.364
      3046    677.7819    508.1029     3593.435     216.7095        31   0.79   2    1.678
      3047    328.1290    505.0893     3208.221     217.3466        34   9.71   2    1.264
      3048    143.7489    491.1198     2604.921     215.8934        46 -74.98   2    1.927
      3049    125.9864    509.9511     1106.309     216.1331        14  17.42   0    1.008
      3050    806.1885    473.6649     3367.723     218.1631        70  79.35   2    1.647
      3051    474.2906    503.9550     24846.65     245.6409        58  45.76   2    1.274
      3052    781.2938    485.0233     33387.58     255.6452       105 -43.55   2    1.419
      3053    321.8456    506.0761     1768.162     215.2919        23 -65.68   2    1.441
      3054     61.6126    490.3554     11708.88     230.7776       114  32.31   2    1.183
      3055    129.8074    501.9266     1798.837     215.9322        40 -44.10   2    1.542
      3056   1018.1958    505.9144      1037.83     215.4393        14 -82.27   2    1.771
      3057    749.5117    511.3388     1328.607      214.061         9 -14.47   0    1.546
      3058    183.9701    502.2520     3396.304      218.792        35 -66.99   2    1.151
      3059    971.9528    482.3756     17757.37     238.7299       156  42.03   2    1.141
      3060    236.0391    506.0002     1721.844     217.0103        23 -89.47   2    1.174
      3061    235.4143    511.3159     1113.375     214.9501        14  88.61   2    1.388
      3062    841.0031    501.3141     34984.17     260.0496        71  49.36   2    1.103
      3063    429.3932    489.6571     40100.74     265.5692       167  13.94   2    1.123
      3064    681.3171    514.3178     4615.095     218.1597         9 -49.41   2    1.415
      3065    815.5300    514.4983     953.9976     212.9172        16   2.18   2    2.334
      3066      6.4956    506.7654     2223.581     214.1501        33 -82.22   0    1.141
      3067    275.2291    514.8721     565.2007     214.1616         0 -59.93   0    1.615
      3068    283.5145    516.5244     717.8292     212.5746         2   9.11   2    1.961
      3069    655.5555    490.9591     29957.87     252.4909        68  89.62   2    1.867
      3070    519.5060    507.0071     11395.94     229.2397        27  69.82   2    1.499
      3071     78.5093    503.1873     8648.857     224.3675        62  66.84   0    1.049
      3072    951.7742    479.1198     47276.45     273.3117       206   7.98   2    1.171
      3073    999.5294    500.9581      1334.29     215.2671        31  72.56   2    2.027
      3074    551.6601    485.4350     269070.6       460.01       125  79.14   2    1.188
      3075    650.4329    495.7893     44589.21     271.2099       105   7.45   2    1.357
      3076    647.8134    502.8398     12813.19     232.8028        43  75.33   2    1.320
      3077    657.5925    504.2608     14046.34     233.3325        68  14.64   2    1.812
      3078    803.9874    512.4374     2482.072     218.6776        25  45.36   2    1.093
      3079    181.5691    511.8569     2348.263      216.716        25  72.72   2    1.050
      3080     67.5872    513.7271     981.8222      215.359        10  54.15   2    1.442
      3081     99.5090    513.6327      1052.04     212.4549        10 -36.14   0    1.578
      3082    947.2118    514.0437     1015.106     216.0028         8  80.06   0    1.314
      3083    391.5284    489.2807     173565.4     390.0527       124  53.14   2    1.062
      3084    446.4878    498.5312     42615.47     267.0353        75  82.51   2    1.366
      3085    629.8141    507.3575     5500.145      222.319        39  -6.60   2    1.654
      3086    423.3302    518.3096    -709.8765      212.742         0 -41.76   2    1.967
      3087    927.9596    505.7631     1921.922      216.108        29  50.33   2    1.146
      3088    705.0715    492.6939     61153.04     287.6644       163 -16.41   2    1.586
      3089    499.9283    470.4532     90168.95     317.6775       262  40.59   2    1.417
      3090    857.2008    512.4120     8970.672     225.9508        33  23.39   2    1.361
      3091    636.6246    493.1495     39489.34     265.3427        99 -54.44   2    1.099
      3092    727.4941    505.9730     4626.072     217.5851        67 -60.68   2    1.264
      3093    827.8875    500.0344     2451.594     215.6741        76  34.18   2    1.853
      3094    763.8210    509.9816     5407.827     222.1909        26  85.25   2    1.125
      3095    646.0131    513.5090     3554.904     217.2473        30  -6.02   2    1.652
      3096    698.2411    518.0044     350.8808     215.0516         2  71.47   2    1.562
      3097    346.7736    500.1975     4251.913     220.5793        45 -50.97   0    1.422
      3098    982.5345    501.2583     2518.448     216.9583        42 -71.52   2    1.705
      3099    399.2477    500.5469     47558.38     274.0994        98  72.49   2    1.159
      3100    337.2737    488.0520     26102.36     247.7332       121 -12.24   2    1.291
      3101    339.3784    516.2242     2020.978     217.4353        17  80.61   2    1.368
      3102    202.9305    503.9290     3191.333     217.3226        57  51.91   2    1.413
      3103    288.6757    517.1962     745.7004     214.4216         2  -7.37   2    1.099
      3104    965.6798    521.9623     352.6888     213.8551         0  85.97   0    1.112
      3105    260.5059    514.7448     2368.147     214.9573        23 -79.92   2    1.157
      3106    604.1353    497.9261     52507.59     278.6956        80  70.36   2    1.634
      3107    321.6363    513.2742     1629.018     215.6893        18 -77.07   2    1.395
      3108    516.7448    502.2482      24622.3     246.9259        67  25.13   2    1.501
      3109    684.5652    510.1542     14595.91     234.0583        52 -38.50   2    1.321
      3110    350.8640    510.1418     3175.359     217.8908        28  72.63   2    1.310
      3111    811.5541    517.8971     1675.618     213.3589        22  -0.02   2    1.451
      3112    207.4276    511.0245     3136.172     219.0126        42 -53.41   2    1.064
      3113     60.7159    510.3107     2310.046     216.0674        59 -28.95   2    1.308
      3114    463.6568    498.4055     24085.29     246.2538        88  15.92   2    1.141
      3115    770.1895    519.6025     10080.98     227.4624        22 -24.53   2    1.130
      3116    417.8647    512.1762     2368.759     217.3376        27 -78.34   2    1.192
      3117    333.6636    521.6791      1185.04     214.4543         9 -33.43   2    1.742
      3118    263.0662    503.7476     2374.741     216.7538        32 -73.75   0    1.894
      3119     46.1770    511.5558     2324.685      217.866        33 -85.25   0    1.233
      3120    928.4780    519.0438     1058.116     214.2716         9  86.69   0    1.137
      3121    584.5359    500.8737     53855.39     280.1842        63  75.57   2    1.878
      3122    514.9370    484.3164       126034     350.4294       152  67.10   2    1.675
      3123    311.4982    520.4814     4459.619     217.9396        18 -26.39   2    1.273
      3124    633.1521    517.2766     5336.806     220.3485        47   1.77   2    2.104
      3125    758.5991    487.0227     10046.38     227.4154       186 -61.42   2    1.443
      3126    827.7010    490.5847        19945     239.4028       168   5.67   2    1.227
      3127    675.6803    516.9327      101.479     212.2843         1 -32.33   2    2.116
      3128    838.7960    520.3926     1924.857     216.1122        21 -19.47   2    1.631
      3129    279.5885    475.8523     50304.12     277.1739       217 -87.33   2    1.153
      3130      3.9621    525.0120     871.1875     216.3921         3 -71.16   0    1.005
      3131    594.5505    496.1693     48893.32     275.5985       120 -69.92   2    1.117
      3132    137.0209    526.2930     522.7026     212.2911         0   3.47   0    1.097
      3133    902.5033    518.4872     3396.762     217.0225        24  39.23   2    1.056
      3134    899.5006    520.5030     3367.769     215.1962        21  28.48   2    1.360
      3135    228.5799    497.9006     5399.684     219.2669       104  43.40   2    2.034
      3136    423.1597    499.2324     70290.12     299.0311       168  -5.00   2    1.829
      3137    502.9955    514.9509     21893.27     242.9623        41 -86.20   2    1.135
      3138    600.1577    506.8031     22114.79     244.2984        78  60.01   2    1.081
      3139    869.6025    491.2489     13541.18       232.11       120 -20.11   2    1.510
      3140    913.8371    521.9290     1467.027     215.4574        15  37.04   0    1.084
      3141    179.4388    524.7368     464.1627     214.0159         0  82.27   0    2.051
      3142    979.1929    524.7004     681.5417     214.3292         0 -19.81   0    2.693
      3143    896.3175    515.9700     1656.823     215.1322        23  60.91   2    1.441
      3144    423.8522    506.6414     46172.34     272.5342        70 -80.70   2    1.152
      3145    475.1910    468.2692     45664.49     271.4853       184  88.54   2    1.369
      3146    385.9320    516.5240     2085.238     215.1492        41  41.36   2    2.094
      3147    669.8678    507.9765     8646.328     225.5073        58  24.43   2    1.233
      3148    668.3297    488.5331     16880.34     235.9642       132 -79.79   2    3.654
